	GCF_000261345.2 | Streptomyces globisporus C-1027 - ST 245:245	GCF_000498935.1 | Streptomyces sp. HCCB10043 - ST 259:246	GCF_000698495.1 | Streptomyces sp. NTK 937 - ST 265:247	GCF_000719355.1 | Streptomyces griseus NRRL F-5144 - ST 292:248	GCF_000721185.1 | Streptomyces griseolus NRRL B-2925 - ST 314:249	GCF_000743295.1 | Streptomyces sp. JS01 - ST 329:250	GCF_001746305.1 | Streptomyces sp. EN23 - ST 408:251	GCF_001751305.1 | Streptomyces nanshensis SCSIO M10372 - ST 410:252	GCF_001905405.1 | Streptomyces sp. TSRI0445 - ST 416:253	GCF_001905785.1 | Streptomyces sp. CB02130 - ST 422:254	GCF_002154385.1 | Streptomyces albovinaceus NRRL B-2566 - ST 24:255	GCF_002217715.1 | Streptomyces sp. SS07 - ST 442:256	GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257	GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258	GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259	GCF_002551335.1 | Streptomyces sp. ms184 - ST 457:260	GCF_002551345.1 | Streptomyces sp. ms115 - ST 458:261	GCF_002551375.1 | Streptomyces sp. gb14 - ST 459:262	GCF_002551415.1 | Streptomyces sp. f51 - ST 460:263	GCF_002551435.1 | Streptomyces sp. f150 - ST 462:264	GCF_002551475.1 | Streptomyces sp. b62 - ST 464:265	GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266	GCF_002803175.1 | Streptomyces sp. CB02613 - ST 469:267	GCF_002804165.1 | Streptomyces cavourensis 1AS2a - ST 470:268	GCF_002832675.1 | Streptomyces sp. S063 - ST 471:269	GCF_002910775.2 | Streptomyces sp. SM18 - ST 478:270	GCF_003024215.1 | Streptomyces sp. CS149 - ST 486:271	GCF_003116755.1 | Streptomyces sp. CS131 - ST 494:272	GCF_003116775.1 | Streptomyces sp. CS147 - ST 495:273	GCF_003147545.1 | Streptomyces globisporus TFH56 - ST 338:274	GCF_003330865.1 | Streptomyces atratus SCSIO_ZH16 - ST 499:275	GCF_003352445.1 | Streptomyces cavourensis TJ430 - ST 500:276	GCF_003353555.1 | Streptomyces sp. HB202 - ST 501:277	GCF_003949895.1 | Streptomyces sp. WAC04770 - ST 535:278	GCF_003989035.1 | Streptomyces sp. NP10 - ST 546:279	GCF_004000405.1 | Streptomyces sp. B27 - ST 549:280	GCF_006788935.1 | Streptomyces cavourensis DSM 41795 - ST 583:281	GCF_008180165.1 | Streptomyces parvus C05 - ST 595:282	GCF_008632535.1 | Streptomyces parvus NRRL B-1455 - ST 596:283	GCF_009811575.1 | Streptomyces glebosus NBRC 13786 - ST 614:284	GCF_009862465.1 | Streptomyces sp. SID4941 - ST 624:285	GCF_009863145.1 | Streptomyces sp. SID4937 - ST 631:286	GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287	GCF_009864905.1 | Streptomyces sp. SID8378 - ST 633:288	GCF_009865365.1 | Streptomyces sp. SID4912 - ST 260:289	GCF_009872565.1 | Streptomyces sp. SID5614 - ST 642:290	GCF_010548175.1 | Streptomyces halstedii SID11342 - ST 647:291	GCF_010548665.1 | Streptomyces parvus SID7590 - ST 654:292	GCF_013363455.1 | Streptomyces sp. CAI-121 - ST 672:293	GCF_013363475.1 | Streptomyces sp. KAI-26 - ST 674:294	GCF_013363655.1 | Streptomyces sp. CAI 127 - ST 676:295	GCF_013363665.1 | Streptomyces sp. CAI-68 - ST 672:296	GCF_013363675.1 | Streptomyces sp. CAI-24 - ST 677:297	GCF_013363735.1 | Streptomyces sp. CAI-155 - ST 678:298	GCF_014648655.1 | Streptomyces atratus JCM 3386 - ST 702:299	GCF_014648875.1 | Streptomyces parvus JCM 4069 - ST 596:300	GCF_014649215.1 | Streptomyces cavourensis JCM 4298 - ST 583:301	GCF_014649535.1 | Streptomyces gelaticus JCM 4376 - ST 706:302	GCF_014649875.1 | Streptomyces rubiginosohelvolus JCM 4415 - ST 708:303	GCF_014656235.1 | Streptomyces glebosus JCM 4954 - ST 614:304	GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305	GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306	GCF_016612665.1 | Streptomyces sp. MBT60 - ST 736:307	GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308	GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309	GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310	GCF_016654055.1 | Streptomyces sp. MBT55 - ST 740:311	GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312	GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313	GCF_900091745.1 | Streptomyces sp. DpondAA-D4 - ST 260:314	GCF_900091765.1 | Streptomyces sp. PalvLS-984 - ST 624:315	GCF_900091775.1 | Streptomyces sp. ScaeMP-e83 - ST 631:316	GCF_900091865.1 | Streptomyces sp. DvalAA-19 - ST 791:317	GCF_900092005.1 | Streptomyces sp. Cmuel-A718b - ST 794:318	GCF_900187925.1 | Streptomyces sp. PgraA7 - ST 633:319
GCF_002154385.1 | Streptomyces albovinaceus NRRL B-2566 - ST 24:255	0.8158885653	0.6593543354	0.35227676880000003	0.8000227432	0.3520515473	0.8033723266	0.7126120477	0.5454151662	0.9344614953	0.8161009368000001	1.0	0.7980489458000001	0.9136207639	0.8154173963	0.7789087062000001	0.8278820967	0.7987710365	0.7912370301	0.7848430869	0.8047193726	0.8039078841	0.35133208190000004	0.6923452859	0.5644137787	0.7179073795	0.3520080229	0.7544546198000001	0.7557440477	0.7699791553	0.8998533711000001	0.35725084900000004	0.5656330149000001	0.9506319883000001	0.5454190351	0.8041046421	0.5523467395	0.5634730987000001	0.7550024747	0.7469880417	0.1677680876	0.35061703800000005	0.5893370997	0.35133208190000004	0.7747280139	0.35152124030000004	0.7802553377	0.34403821970000004	0.7191451308	0.7569168579000001	0.5656725323	0.7612513365	0.7567539522000001	0.5660297088	0.5645533332	0.3568859348	0.7498758518	0.5637528985	0.3479363488	0.7992550555	0.1678679865	0.7883707749000001	0.7886672936	0.7877250937	0.8266215468	0.8295331226	0.8357308605	0.8382073304000001	0.7862513434	0.35133208190000004	0.3516139542	0.3504244252	0.5891023443	0.56186463	0.752864528	0.7747280139
GCF_002217715.1 | Streptomyces sp. SS07 - ST 442:256	0.85613722	0.6498636875	0.3565155809	0.8889924183000001	0.3573905324	0.9491794288000001	0.7268958488	0.5749834623	0.8392770767000001	0.8559554699	0.7595802127	1.0	0.8390233895	0.9078915286	0.8013251182000001	0.8417559526	0.9494085233	0.8778263643	0.8769260309	0.9101711633	0.8860625867	0.3567448069	0.7246288393	0.593625466	0.7332400034000001	0.3552591122	0.7760033404000001	0.7813437929	0.800656378	0.8393907034	0.3614208592	0.5958050198	0.8445938571	0.565196052	0.8875185597	0.5765429355	0.5929139844	0.7848470183	0.7810314512000001	0.17396292670000002	0.351399883	0.6167014078	0.3567448069	0.8046618489	0.3558647264	0.8656691018	0.3499469348	0.7633212123	0.7999527871000001	0.5918253253	0.8001355892	0.7993494085	0.5925023508	0.5904088061	0.360346798	0.7860763955000001	0.5900983055	0.3550744689	0.8906210670000001	0.1730957344	0.9251413429	0.9252151213	0.929138134	0.8368418630000001	0.8407517245	0.8486240523	0.8507824326000001	0.9223081728	0.3567448069	0.3555221368	0.3512391749	0.6164709982000001	0.5916531757	0.7806049567000001	0.8046618489
GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257	0.822944259	0.6161128027	0.33962242670000004	0.7942392770000001	0.3347846975	0.7951362574	0.69442892	0.5350506730000001	0.8894278582	0.8164259291	0.8182921632	0.7895368126000001	1.0	0.8049302736	0.7657436893	0.7971872585	0.7884261063	0.7790474137000001	0.7780141784	0.7926042183	0.8001265772	0.33295484750000004	0.6847686835	0.5486365601000001	0.6979705571	0.3342901702	0.7425997878	0.7497766212	0.7562185939	0.9121775982	0.3374351706	0.5497629833000001	0.9092546152000001	0.5269294608	0.7931654498	0.5367380802	0.5476515894	0.7407730318	0.7377311197	0.1586786568	0.3276748159	0.5766144781	0.33295484750000004	0.7677920916000001	0.3338127212	0.7743683392	0.32762023970000004	0.7063999206	0.7460415542000001	0.5512414912	0.7477681919	0.7459856166000001	0.5513296052000001	0.5478451432	0.33674053060000003	0.7428231666	0.5478736069	0.327949677	0.7923471780000001	0.1587880567	0.7796909427000001	0.7798179159	0.7747649758	0.8345623087	0.8390026588	0.8476700043000001	0.8527632887000001	0.7767068245000001	0.33295484750000004	0.3337079002	0.3274954941	0.5763820651	0.5482544029	0.7420737029000001	0.7677920916000001
GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258	0.8264209895	0.6237708472	0.33925377500000004	0.8567330297	0.3407471843	0.8692504715	0.7010218189	0.5473777006	0.8118870559	0.8331769903	0.7409835131	0.8667990403	0.8166658652000001	1.0	0.7910746256000001	0.807538917	0.8671469667	0.8365099776	0.8299462089	0.8857290767	0.8570832162	0.3407573546	0.703905804	0.5581386852	0.7058807354000001	0.34048426190000003	0.7501670888	0.7543704572000001	0.7752137751	0.8075834907	0.3449798081	0.5576957099000001	0.8200769506000001	0.5389467308	0.8579228352	0.5476517978000001	0.559843914	0.7557855171000001	0.7484154028000001	0.164113804	0.3390949417	0.5882750671	0.3407573546	0.7874130482	0.3392561606	0.8217348434	0.33407066280000003	0.7248691572	0.7649501333000001	0.5589893534	0.7668611547	0.7648184209000001	0.5596754126	0.5598380127	0.3459792648	0.7532759516	0.5594428757000001	0.3387772752	0.8463523660000001	0.1641488352	0.8487184165	0.8488527656	0.8547961429	0.7986403622	0.8018504263	0.8096255967	0.8141986134	0.8455703790000001	0.3407573546	0.3391062421	0.338944521	0.5879789968	0.5605175428	0.7570769005	0.7874130482
GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259	0.7490203993	0.6402739482	0.3320460633	0.7667594616000001	0.3322540201	0.7477498247000001	0.7134472578000001	0.5302018028000001	0.7536665283	0.751483718	0.6920285625	0.7480008706	0.7595886334	0.7734394920000001	1.0	0.7558559677000001	0.7494000985	0.762778819	0.7490210131	0.7618638825	0.7730702274	0.3333409445	0.7558638244	0.5472261516	0.7190264919	0.3339691117	0.7944374860000001	0.8177134298000001	0.9262553614000001	0.7508177406000001	0.3351152067	0.5463571277	0.7626346978	0.5256110389	0.7687542023	0.5365764043	0.5451140516	0.7985092171	0.8112033004	0.159032846	0.3274772736	0.5747445869000001	0.3333409445	0.9472642811	0.3309816042	0.7472801418	0.3265546032	0.7535733528	0.8062629137	0.5485097388	0.8069377299	0.8060674784	0.5472353587000001	0.5465774834	0.3362883092	0.8173579145000001	0.545156404	0.33174296680000004	0.7563317886	0.1588849192	0.7397172155	0.7393944773000001	0.737444176	0.7287059376	0.7312825646000001	0.7380054386	0.7422383546	0.7363706326	0.3333409445	0.33073019	0.3272822066	0.5744872802000001	0.5466516309	0.8165734728	0.9472642811
GCF_002551335.1 | Streptomyces sp. ms184 - ST 457:260	0.8208749740000001	0.6457481648	0.3445755599	0.8314956829	0.3476413092	0.8144438128	0.712467771	0.5571035435	0.8345214602000001	0.8211442120000001	0.7627324135	0.8147901942	0.8200146852	0.8187260343	0.7838000678	1.0	0.8149605207	0.8258558142	0.8284169490000001	0.8348635135	0.8362259980000001	0.3459026552	0.7107886931	0.5740585388	0.7184149403	0.34544781480000003	0.766494872	0.7714643825	0.7795499256	0.8173426727	0.3474692006	0.575367685	0.8468362684	0.5572130209	0.8332575054	0.5541201568	0.5728770739	0.7849652384	0.7649703354	0.1649962027	0.3430083781	0.6076980185	0.3459026552	0.789233457	0.345611649	0.8132169020000001	0.3395844085	0.7610456977000001	0.7994732864	0.5741775637000001	0.8012116858	0.7991373435	0.5754882374	0.5713185485	0.3474731468	0.7696549501000001	0.5726240029	0.3424170728	0.8319538331	0.1649809267	0.8053790833000001	0.8055047278	0.7999995417	0.8186465995000001	0.8215929421	0.8295891211	0.8326621265	0.8028008904	0.3459026552	0.3454411952	0.3427674005	0.6074171963	0.5833245285	0.7821770015	0.789233457
GCF_002551345.1 | Streptomyces sp. ms115 - ST 458:261	0.8666530285	0.6587905616	0.3593599222	0.9010883116	0.3636944715	0.9582528071	0.7378447782	0.5811054028	0.8501955301	0.8669296139	0.7709398089	0.9627359177	0.8496043522000001	0.9210056613000001	0.8140938001	0.8537505994	1.0	0.8899194088	0.8889320229000001	0.9205559767	0.9023257445	0.3617743767	0.7372085251	0.5992064106	0.7395112253	0.35813395800000003	0.7856713824	0.7900678101	0.8131738935	0.8455270512	0.3634141521	0.5967948899000001	0.8523352663	0.5746991300000001	0.9008317299	0.5805903725	0.596644995	0.7967913426000001	0.7863101693000001	0.1741801256	0.3564053659	0.6226673608000001	0.3617743767	0.8182057742000001	0.3620522957	0.8783053556	0.35451314300000003	0.7740301241	0.8073171909	0.5999697543	0.8096767018000001	0.8071482258	0.5978132150000001	0.5962134471	0.3641658936	0.7913545857000001	0.5966389939	0.36118626600000003	0.9048384843	0.1743705615	0.9407100377000001	0.9409096753	0.9539813362	0.8470930794	0.8507441668	0.8586041799	0.8617614410000001	0.9369677331	0.3617743767	0.36192880580000003	0.3562469361	0.6223595696	0.5996462267	0.7931927984	0.8182057742000001
GCF_002551375.1 | Streptomyces sp. gb14 - ST 459:262	0.8038037201	0.6252274721000001	0.3429268836	0.8597261436	0.3462376454	0.8448134973	0.7071005305	0.5581351626000001	0.7939129460000001	0.8059722183	0.7269501219000001	0.8473493784	0.7991337432000001	0.845747188	0.7887859622000001	0.8235662262000001	0.8471309037	1.0	0.9061197173000001	0.8579853278	0.8575001387000001	0.3457549952	0.707525547	0.5714052496	0.7112255265	0.3434076296	0.7505570725	0.7698162362000001	0.7809028453	0.7955779749	0.34878342830000003	0.570760108	0.7989459895000001	0.5509640880000001	0.8568979050000001	0.5566854348	0.568543751	0.7640137706	0.7580950222	0.164446734	0.3411766737	0.5956230662	0.3457549952	0.7939425245	0.3453440698	0.8938679943000001	0.33839807110000003	0.7407112375	0.7726301299	0.5671307107	0.7780061825	0.7725619597000001	0.5684858634000001	0.567830947	0.34822537200000003	0.763439973	0.568361329	0.3428504619	0.8541440570000001	0.1642943983	0.8399579249	0.8401859206000001	0.8365452251000001	0.7967703823000001	0.7991581169	0.8071420293	0.812342769	0.8374588583	0.3457549952	0.3450914465	0.3409521055	0.5954165244	0.5743639891	0.7693017225000001	0.7939425245
GCF_002551415.1 | Streptomyces sp. f51 - ST 460:263	0.8152501643000001	0.636721481	0.3480492228	0.8671300419	0.3500359683	0.8605425962000001	0.7179435732	0.5621674554	0.8074287796	0.8176327554	0.7362363304	0.8642775948	0.8148534114	0.8567532887	0.7908442243	0.8434894811	0.8639822012	0.9251709304	1.0	0.8757087697	0.8650037005000001	0.3495983865	0.71691326	0.5773551450000001	0.7206299829	0.3497861993	0.7639105239	0.7811607841	0.7881641657	0.8075745969	0.349345118	0.5762628757	0.8147000763000001	0.5623833947	0.8628393818000001	0.5629951796	0.574071597	0.7819459944	0.7692146471	0.1671699634	0.3461266369	0.6027300901	0.3495983865	0.7983216096	0.3487784392	0.9189204848	0.3420738212	0.7558973083	0.7894240279	0.5760232167	0.7918355232000001	0.7892889686	0.5762504326	0.5779857242	0.3496642312	0.7738718596	0.5740835216	0.3484302922	0.863388044	0.1671891465	0.8565872513	0.8569582107	0.8530885416	0.8099713161000001	0.8125428865000001	0.8204025078	0.8255645725	0.8540799701	0.3495983865	0.34873255540000003	0.3459536003	0.6024674892	0.5829229060000001	0.7835747421	0.7983216096
GCF_002551435.1 | Streptomyces sp. f150 - ST 462:264	0.8101574528000001	0.62242798	0.3348471819	0.8453882253	0.3386344307	0.8592726526000001	0.6941447833000001	0.5483453874	0.7953692841000001	0.8119144175	0.7228950806000001	0.8590328465	0.7949590567	0.8755947366	0.7703192252000001	0.8140340703000001	0.8568066959	0.8389047711000001	0.8386024069	1.0	0.849288178	0.3372955131	0.6982108129	0.5610676487	0.7011238616000001	0.3367449024	0.7440237135000001	0.753243713	0.7655567400000001	0.7918358674	0.3424219277	0.5556213685	0.8035323741	0.5395575850000001	0.8446271015	0.5448048956	0.554282575	0.7640538556	0.7443721275	0.16147641140000002	0.3342348819	0.5847302578	0.3372955131	0.7689697571	0.3370987778	0.8291929953	0.32940288770000004	0.7311786943	0.7643693769000001	0.5567090606	0.7672708821	0.7644515465	0.5552126306	0.5539723910000001	0.3428734881	0.7493291138	0.5541654027	0.33722550760000003	0.8439066901000001	0.1619611127	0.8412276138	0.8412026650000001	0.8413658871	0.7961824155	0.7997019304	0.8070739829	0.8115266565	0.8380484448000001	0.3372955131	0.33697775760000004	0.3340419944	0.5844513529	0.5660540522	0.7606173791	0.7689697571
GCF_002551475.1 | Streptomyces sp. b62 - ST 464:265	0.8157743444000001	0.6411746190000001	0.3473065212	0.9310254856	0.35169172260000003	0.8601333569	0.7193798507	0.5595215697	0.8172197495	0.8207320291	0.7441434615	0.8617289174	0.8269260014	0.8730614259	0.8054375423	0.8401761243	0.8653973636000001	0.8639459471000001	0.8535597755000001	0.8751341838000001	1.0	0.3480693206	0.7134346451	0.5754980227000001	0.7307830883	0.34509038670000003	0.7688820039	0.7710043871000001	0.7904761089	0.8149761165	0.3496644974	0.575581286	0.8279461369000001	0.5545586411	0.9352403234000001	0.5643435519000001	0.5738515577000001	0.7753262777000001	0.7647734515	0.1671891621	0.3442796246	0.6066450267	0.3480693206	0.8102570944	0.34877443690000004	0.8475547124	0.3418504077	0.746178105	0.7856965897	0.5766157464	0.7883336452	0.7856247096000001	0.5758484705	0.575264604	0.3522420791	0.7696162814	0.5742112144	0.3468900767	0.9195293921000001	0.166939628	0.8556618225	0.8556552996000001	0.8528170564	0.8041477923	0.8070173711	0.8146245176	0.8212706187000001	0.8523300108	0.3480693206	0.3487705998	0.344047357	0.6063495762000001	0.5761836981	0.7719463754	0.8102570944
GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266	0.3656728567	0.32298585220000003	0.8953394758000001	0.3678012538	0.9298556329000001	0.3666172511	0.3581320106	0.3419269263	0.3653391599	0.3664674115	0.34324092510000004	0.3661801515	0.3631818748	0.3663514546	0.3665493508	0.3668017833	0.3662021549	0.3676645083	0.3640963012	0.3668267565	0.3673640192	1.0	0.35611579060000004	0.3693994078	0.35780209350000003	0.8712177315	0.3630597082	0.3649849445	0.3631401627	0.3634046093	0.3423846795	0.36846608270000003	0.3673412058	0.3638770765	0.3662646556	0.3611321771	0.3686072829	0.36867653300000003	0.36373196150000003	0.15741445440000001	0.8854751710000001	0.38321029840000004	0.9999865009000001	0.3663966764	0.9416278951	0.36331187070000004	0.8356481075000001	0.3513556163	0.3667867993	0.3693977879	0.36483496990000003	0.36660996160000003	0.36858487440000004	0.36856449080000003	0.34432300990000003	0.3657485864	0.3683738841	0.3412106661	0.36727708530000003	0.1579884345	0.3646619119	0.3631300384	0.35943682990000003	0.360126902	0.360688598	0.36444309210000003	0.3639492964	0.36206901210000003	0.9999865009000001	0.9393245501	0.8839922991	0.3830349456	0.3741683565	0.36395604600000003	0.3663966764
GCF_002803175.1 | Streptomyces sp. CB02613 - ST 469:267	0.7497870779	0.6659430613	0.35942630400000003	0.7528834244	0.3589294632	0.7465517190000001	0.7353888568	0.5547875697	0.7436072565	0.7518075005	0.6789014331000001	0.7465441316	0.7496964353000001	0.759573771	0.834238224	0.7565206458	0.7489902629	0.7551410895	0.7494043195000001	0.7621487531000001	0.755766781	0.3574324374	1.0	0.5686195793000001	0.7386836957	0.3582906292	0.8219681399000001	0.8362847961000001	0.8392513434000001	0.7456111494000001	0.3599769342	0.5682251687000001	0.7495410286	0.547860929	0.7528724497	0.5612754948	0.5718346147	0.8303145773	0.8331976630000001	0.173120087	0.355165017	0.5946709998	0.357595296	0.8358017753	0.3579464854	0.7488251009	0.35355065700000005	0.7941770314000001	0.8286022583	0.5685098326	0.8274533055000001	0.8283430665	0.5705436687000001	0.5720114288	0.36065560220000004	0.8381630901	0.5714030800000001	0.35833181810000003	0.7539009521000001	0.1731481333	0.7346042359	0.7339838285	0.7333467558	0.7348683054	0.7380563784	0.7444464798	0.7461396948	0.7305995664	0.357595296	0.3574350117	0.3549468785	0.5944345703	0.572338501	0.8502128679000001	0.8358017753
GCF_002804165.1 | Streptomyces cavourensis 1AS2a - ST 470:268	0.5891576513	0.4949901157	0.3584779899	0.5919601078	0.3594389824	0.5902094277000001	0.5625002385	0.9090654203	0.5843033495000001	0.5898107684	0.5374456202	0.5938890661	0.5832828869000001	0.5848580516	0.5864976860000001	0.5933205490000001	0.5911738411	0.5922200915	0.5860646867	0.5947320398	0.5920118151	0.36004091850000003	0.5521724629	1.0	0.5679884481	0.36433354490000003	0.5874982814	0.5863040139	0.5868738467	0.5911673941000001	0.3448559465	0.964181186	0.5869914709	0.8591847220000001	0.5920677326	0.826334933	0.9639688309000001	0.5856916837	0.5837272013	0.1694744078	0.3582582668	0.7057366809000001	0.36068245730000004	0.5886850493	0.3587316582	0.5858653571	0.3534414625	0.5718988616	0.5983124739	0.9551571448	0.5995233193	0.5981428792	0.9617138403000001	0.951460139	0.3424301771	0.5873847358000001	0.9588087587	0.346306119	0.5947958516	0.1672378371	0.5827041073	0.5827004233	0.5803159671	0.5768732875	0.5783017509	0.5843203221000001	0.5860073219	0.5797377138	0.36068245730000004	0.35866876740000003	0.3580472273	0.7053010503	0.9032265747	0.5839278466	0.5886850493
GCF_002832675.1 | Streptomyces sp. S063 - ST 471:269	0.7279645128000001	0.6623191011	0.3522304211	0.7440292656	0.34977201280000003	0.7329204643	0.903360652	0.5465116539	0.7376192811000001	0.7236722789000001	0.6823296518	0.7321968623	0.7406627433	0.7382927168000001	0.7691893412	0.7411352515	0.7282364873	0.7357582712	0.7301359755	0.7418050101	0.7503500802	0.34808671620000003	0.7159791156	0.5669286561	1.0	0.3513324192	0.7858243081	0.7632132552	0.7671547194	0.741914798	0.3442212893	0.5676552786	0.7484813222000001	0.5393240927	0.7431455781	0.5526490072	0.5658520519	0.7741727397	0.7545712671	0.1630878134	0.3452592839	0.5850377488	0.34822434500000005	0.7674504638	0.3477180862	0.7263475052	0.3425160312	0.7394322259	0.7815381152	0.5632909472000001	0.7878955697000001	0.7814132249	0.5638387048	0.5627409572000001	0.3442010652	0.7597928896	0.5624808019	0.3411826861	0.7407403565	0.1620183007	0.7185876287	0.717852864	0.7196384932000001	0.7139639299	0.7165597045000001	0.7245365303	0.7278862429	0.715701888	0.34822434500000005	0.3476035706	0.3450641346	0.5847836345	0.5601457080000001	0.7570766899	0.7674504638
GCF_002910775.2 | Streptomyces sp. SM18 - ST 478:270	0.3525774987	0.3090516289	0.8255484823	0.3519185488	0.8368712293	0.3519802118	0.3444008606	0.33371733130000003	0.3519687879	0.3521126249	0.3307203817	0.3506787988	0.3506627015	0.3520277247	0.3531646598	0.35227930960000003	0.3486227611	0.3511723621	0.3503294619	0.3521912938	0.3502602696	0.8378260315	0.34328898010000003	0.35947661000000003	0.3472968128	1.0	0.3502694866	0.3519088126	0.3524951948	0.3515538936	0.33115150320000003	0.35833604	0.35652886100000003	0.3480188535	0.3499195006	0.3509176616	0.3571688576	0.3596264185	0.3503054458	0.1510894352	0.821070713	0.3669008301	0.8380356856000001	0.3541520461	0.839649178	0.34991391850000003	0.8585907405000001	0.3376487018	0.3539513494	0.35697646920000004	0.35256646420000004	0.3536320001	0.3571323791	0.3564552549	0.3301682711	0.35181884950000003	0.35450657560000004	0.3300679227	0.3525847684	0.14980944200000001	0.3444697933	0.343170068	0.3429321139	0.3478461973	0.3482362966	0.35248000630000004	0.3504649906	0.3420483214	0.8380356856000001	0.8385406728	0.8196494792	0.3667321982	0.3588174005	0.3509708865	0.3541520461
GCF_003024215.1 | Streptomyces sp. CS149 - ST 486:271	0.7545527585	0.6940939311000001	0.3476511191	0.7704410649000001	0.3463731044	0.7592848982	0.7669645614	0.5559561954000001	0.7677467779	0.7534086286	0.702249329	0.7588880025	0.7717392716	0.7684005113	0.8323011171	0.7743971615	0.7577064466000001	0.7604031772000001	0.7579949227	0.7709286319	0.7731567014	0.34590354300000004	0.7802417926	0.5742855522	0.7695872117	0.3470180922	1.0	0.83800106	0.8293017631	0.7662114112	0.349122823	0.5738709080000001	0.7705802228	0.5463064578	0.7722424007	0.5626818168000001	0.5756980948	0.8688699312	0.8209384	0.1654450911	0.3429070185	0.5975574576	0.3464358669	0.8300870663000001	0.34722631460000003	0.7575145579	0.3387407703	0.8075064489	0.8826352439	0.5746897789000001	0.8827605117	0.8825407143	0.5749373564	0.5747961408	0.3505981281	0.826246463	0.5749552335	0.3454473572	0.7710591728	0.16566514570000002	0.7448610936000001	0.7446895255	0.7414046535000001	0.7469901320000001	0.7501488359	0.7576485713000001	0.7588939186	0.7409043539	0.3464358669	0.346695534	0.34262895990000003	0.5974411926000001	0.572855004	0.8357455962	0.8300870663000001
GCF_003116755.1 | Streptomyces sp. CS131 - ST 494:272	0.7464694982000001	0.6486664463	0.3421897775	0.7517623172	0.3377925357	0.7403671143	0.7189052186	0.54576557	0.7455442099	0.748272637	0.6828008723	0.7416813932	0.7563255916	0.750024468	0.8315397237000001	0.7565393118	0.7395806441	0.7570218049	0.7523594104	0.7575722092	0.7525334325	0.3375305038	0.7705299910000001	0.5562951565	0.7255033284	0.3384083543	0.813402849	1.0	0.8353702077	0.7529530080000001	0.34342828070000003	0.5549390573	0.7579450959	0.5356022538	0.751647218	0.5435406086	0.5556857046	0.8201477665	0.8950768968	0.1600207029	0.3343027306	0.57494848	0.3375168966	0.8384607856	0.3391819662	0.7480483057	0.3322751357	0.7622232437	0.8049909893	0.5539270076	0.8063966486	0.8048183404	0.5539328749	0.5529396755	0.34070834240000003	0.9019811057	0.5526046143000001	0.33618663860000003	0.7495202532	0.1603498968	0.7332800198	0.7324318805000001	0.7265148788	0.7400486563	0.7416569253	0.7490516169	0.7496237427	0.7292371889	0.3375168966	0.338307736	0.33405830070000003	0.5746204096	0.5581888018	0.9191663517	0.8384607856
GCF_003116775.1 | Streptomyces sp. CS147 - ST 495:273	0.7718877313	0.6588165861	0.3428064435	0.7823007641	0.3429926761	0.7699355257	0.7309609808	0.5496107522	0.7719720247	0.7726298690000001	0.707428131	0.7728681503	0.7757258757000001	0.7837837701	0.9578480748	0.7773982880000001	0.7740849465	0.7809124613	0.7719437153	0.7829786661	0.7845881123	0.3415044653	0.7863418983	0.5662538827	0.7415842394000001	0.3447054579	0.8185736026	0.8494992665000001	1.0	0.7744369731	0.3455721316	0.5654203424	0.7799240445000001	0.5423724338	0.7835419342000001	0.5520976626	0.5652787955	0.8247789455000001	0.8414968484	0.1629275417	0.3370202827	0.5895462931000001	0.3418803582	0.9556487015	0.3418601734	0.7684984748	0.3355448936	0.7778358776000001	0.8268215381	0.5648381591	0.8280634699	0.8267519706	0.5640887854000001	0.5645018740000001	0.3448749334	0.8474293801	0.5637665915	0.3429479904	0.7792311626	0.162577927	0.7619484683000001	0.7611412062	0.7590534202	0.7513255905	0.7543362882	0.7609194282	0.7648431355	0.7582351137000001	0.3418803582	0.3412594557	0.3368591858	0.5893030608000001	0.5635361809	0.8437501746	0.9556487015
