	GCF_000299175.2 | Streptomyces sp. SM8 - ST 247:386	GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387	GCF_000495755.1 | Streptomyces sp. PVA 94-07 - ST 258:388	GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389	GCF_000725635.1 | Streptomyces sp. NRRL B-3253 - ST 324:390	GCF_000797385.1 | Streptomyces sp. CNQ431 - ST 330:391	GCF_000800535.1 | Streptomyces sp. M10 - ST 331:392	GCF_001014595.1 | Streptomyces sp. KE1 - ST 345:393	GCF_001431765.1 | Streptomyces sp. FR-008 - ST 377:394	GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395	GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407	GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408	GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409	GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410	GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411	GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412	GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413	GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414	GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415	GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416	GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417	GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418	GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419	GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420	GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421	GCF_004196225.1 | Streptomyces sp. SCA2-2 - ST 560:422	GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423	GCF_009834105.1 | Streptomyces sp. GF20 - ST 617:424	GCF_009846825.1 | Streptomyces sp. FR-008 - ST 377:425	GCF_010523235.1 | Streptomyces sp. 604F - ST 644:426	GCF_013363465.1 | Streptomyces odorifer KAI-180 - ST 673:427	GCF_013363555.1 | Streptomyces fungicidicus CAI-93 - ST 447:428	GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429	GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430	GCF_016613285.1 | Streptomyces sp. DEF1AK - ST 738:431	GCF_016613335.1 | Streptomyces sp. DEF147AK - ST 738:432	GCF_016803985.1 | Streptomyces koyangensis SCSIO 5802 - ST 746:433	GCF_017979945.1 | Streptomyces sp. 604F - ST 644:434	GCF_018619165.1 | Streptomyces sp. McG6 - ST 775:435	GCF_018619195.1 | Streptomyces sp. McG5 - ST 775:436	GCF_018619235.1 | Streptomyces sp. McG2 - ST 775:437	GCF_018638335.1 | Streptomyces sp. G11C - ST 778:438	GCF_019067045.1 | Streptomyces sp. NK08203 - ST 786:439	GCF_900091785.1 | Streptomyces sp. BvitLS-983 - ST 635:440	GCF_900091885.1 | Streptomyces sp. ScaeMP-6W - ST 632:441	GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442
GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	0.9874629064	0.9881187149	0.9611633048	0.9605847022	0.9879206878000001	0.960462354	0.9596567987	0.9613203431	0.9885569639	0.9880345524	1.0	0.9788382769	0.9785820906	0.9785151643000001	0.9581430357	0.9876359787000001	0.9879429705	0.9883102714	0.9883636281	0.9611741891000001	0.9861479718	0.9881720225	0.9881087639	0.9880389523	0.9878402132	0.9880291354	0.9879580787000001	0.9884128782	0.9860223514	0.9860101456	0.9859872872000001	0.9860489797	0.9863149899	0.9883440329000001	0.9881693418	0.9881792821000001	0.9587186133000001	0.9880888185000001	0.9884516674	0.9884881777000001	0.9603864978000001	0.9604776716000001	0.9779181667000001	0.9881676428	0.9603195635	0.9877586509	0.9877422378	0.9585740279	0.9599148636	0.9887900435	0.9883915616000001	0.9887080421000001	0.9603918269	0.9884143950000001	0.9882346039000001	0.9880228216	0.9880221216
GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	0.9784700194	0.9791499415	0.9608646884	0.9604564286	0.9787727104	0.9604746483000001	0.9596448939000001	0.9610259643	0.9790495010000001	0.9786714315	0.9788382769	1.0	0.9997202069000001	0.9997108708	0.9579048826000001	0.9789288465	0.9790842042000001	0.9792782502	0.9790258245000001	0.9605713778	0.978689628	0.9789392864	0.9790401661	0.9788703786	0.9788516988	0.9788201548000001	0.9787503231	0.9794692316	0.9786852916000001	0.9782569277000001	0.9786853151	0.9785878435	0.9787072532000001	0.979252192	0.9791860560000001	0.9792044935	0.9585101778	0.9787580587	0.979120604	0.9790077692	0.9605275324	0.9603389189	0.9971368914000001	0.9791759558	0.9602905920000001	0.9785945540000001	0.9787124737	0.9583861012	0.9600486312000001	0.9793639565000001	0.9790129238	0.9792808157	0.9603155574000001	0.9791308832000001	0.9789539189	0.9789859071	0.9789637654000001
GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	0.9782591248	0.9789267536	0.9606849341	0.9600185799000001	0.9785448378	0.9603081135	0.9592705862	0.9606737881	0.9787304548	0.9784381508000001	0.9785820906	0.9997202069000001	1.0	0.9997568395	0.9576503217000001	0.9787681250000001	0.9789995473	0.9790236708000001	0.9788004158	0.9605038811000001	0.9784065708	0.9787824859	0.9788061457	0.9786854704000001	0.9786008771	0.9785636581	0.9785475804	0.9792587974	0.9784719025	0.9780609648	0.978472671	0.9784095897	0.9784845585	0.9791535519000001	0.9790695151000001	0.9790805208000001	0.9581780326	0.9784800360000001	0.9790102965	0.9786767592000001	0.9603620053	0.959933036	0.9971086066	0.9789703731	0.9599752634000001	0.9783001969	0.9783847429	0.9580429521	0.9598897093000001	0.9791391960000001	0.9787361812	0.9790288747	0.9602243774	0.9789748747	0.9786380867000001	0.9787261659000001	0.9787596376000001
GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	0.9782222076	0.97886077	0.9605593213	0.9600169151000001	0.9784900724000001	0.960205689	0.95930246	0.9607185232000001	0.9785911746	0.9783858151	0.9785151643000001	0.9997108708	0.9997568395	1.0	0.9576247141	0.9786766482	0.9789339688	0.9789860345	0.9786760104000001	0.9604136369	0.9783384340000001	0.9786582292	0.9787339113	0.9785736154	0.9784469456	0.9784850095000001	0.9785134303	0.9791787753000001	0.9784570924	0.9779589914000001	0.9784503118000001	0.9783200847	0.9784808534	0.9790342543	0.9790069421	0.9789918697000001	0.9581916958000001	0.9784507919000001	0.9788557539	0.9785226323	0.9601913693	0.9599133507000001	0.9971184007	0.9788590515000001	0.9599828158	0.978170347	0.9782371334000001	0.9580125669	0.9597440653	0.9790752085000001	0.9787254001000001	0.9790296255000001	0.9600621244	0.9789178563	0.9785350748	0.9786273646	0.9786909296
GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	0.9580258851000001	0.9587220740000001	0.9557295020000001	0.9599212282	0.958410847	0.9558733891000001	0.9588673685	0.9609407671	0.9582726540000001	0.9586551669000001	0.9581430357	0.9579048826000001	0.9576503217000001	0.9576247141	1.0	0.9600966106000001	0.9603061259000001	0.9594278713000001	0.9585832649	0.9568969365000001	0.9584329472	0.9586739605000001	0.9584228878000001	0.9583369765	0.9584539081000001	0.95824989	0.9584073147000001	0.9584357313	0.9584336448	0.9584957260000001	0.9584103967000001	0.9583208661	0.9582690661000001	0.9586604394	0.9585463102	0.9585329994	0.9848336731	0.9582062757	0.9586211985	0.9582750956	0.9559197262	0.9594324907	0.9557947356000001	0.9587336256000001	0.9595919813	0.9582366232	0.9582496952	0.9841831613	0.9555534208	0.9606406663	0.9598039819	0.9605947617	0.9558437173000001	0.9585533929000001	0.9587163107000001	0.9585969207	0.9583429396
GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	0.9899168190000001	0.9904894698000001	0.9635326992000001	0.9627064247	0.9901638374	0.9625807773	0.9619901260000001	0.9630948469	0.9883755654	0.9903750475	0.9876359787000001	0.9789288465	0.9787681250000001	0.9786766482	0.9600966106000001	1.0	0.9990139497	0.9885120391000001	0.9884004445000001	0.9627919599	0.9862807562	0.9899965058	0.9901442212	0.9901169665	0.9897132594	0.9902442725	0.9903779183	0.9885650117	0.9864498255	0.9861483494000001	0.9864255916	0.9864226548	0.9864233133	0.9882393578	0.9885531052000001	0.9885525495	0.9606538344000001	0.9884866498	0.9884113804	0.9883292241	0.962427256	0.9624470087	0.9781371263	0.9905173147	0.9626997496	0.9900393162000001	0.9900880620000001	0.9606881604	0.9621488721	0.9911452196	0.9909130221	0.9911400671	0.9625099037	0.9885506481	0.9901753136	0.9880657196	0.990215974
GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	0.9902282159	0.9908740162	0.9637495975	0.9630128932	0.9905502496	0.9627997105	0.9622496952	0.9634348347	0.9887204269000001	0.9907333115	0.9879429705	0.9790842042000001	0.9789995473	0.9789339688	0.9603061259000001	0.9990139497	1.0	0.9888953332	0.9887381977	0.9629931043000001	0.9866244553	0.990351084	0.9905384454	0.9904848099	0.9900856535	0.9906208706	0.9907195593	0.9888940091	0.9868141198	0.9865079761000001	0.9867919585	0.9868225977	0.9867699409	0.9886383519	0.9889012227	0.9889170006	0.9607526038	0.9888067903000001	0.9887324033	0.9886577078000001	0.9626299971000001	0.9628636141	0.9783895421000001	0.9908457189000001	0.9629786432	0.9903560857	0.9904050868000001	0.9607648377	0.9623310136000001	0.9914225719	0.9912174027	0.9914135753000001	0.9627405075000001	0.9889524406	0.9904824514	0.9883888980000001	0.9905575163
GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	0.9887898367000001	0.9891319023	0.9627125687	0.9618572883000001	0.9888448681	0.9619039793	0.9612656084000001	0.9625991526000001	0.9896818222	0.9888531961	0.9883102714	0.9792782502	0.9790236708000001	0.9789860345	0.9594278713000001	0.9885120391000001	0.9888953332	1.0	0.9892961835	0.9624893246	0.9867639237	0.9891270418	0.9891203096000001	0.9890914952000001	0.9889125777000001	0.9889556106	0.9891247964000001	0.9897856951	0.9861078356	0.9866838698	0.9861197096000001	0.9865002497	0.9868426544000001	0.9894189465000001	0.9903769469	0.9903705752	0.9602456515000001	0.9895999061	0.9890673931	0.9896967596	0.962014515	0.9616949007000001	0.9784106673	0.9891329893	0.9617246204000001	0.9887641327000001	0.9887798299	0.9601193915	0.9616119296000001	0.9899289293	0.9896276725	0.9898978355	0.961826983	0.9895136317000001	0.9890495967	0.9897050224	0.9890792996000001
GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	0.9882542468000001	0.9889636865	0.9618687841	0.9611084811	0.9886557098000001	0.9612028612	0.9602181119000001	0.9617074680000001	0.9895278101	0.9884437269	0.9883636281	0.9790258245000001	0.9788004158	0.9786760104000001	0.9585832649	0.9884004445000001	0.9887381977	0.9892961835	1.0	0.961795583	0.986359893	0.9886100456	0.9885135716000001	0.9888770592	0.9886581206	0.9886773054	0.9888574186	0.9903269450000001	0.9866006533	0.9865001349	0.9866044822000001	0.9866191748	0.9867359343000001	0.9898045157	0.9894386346	0.9894499468000001	0.9592235028	0.9894338193000001	0.9901599385000001	0.9895288941	0.9610008097	0.9607492053000001	0.9782502656000001	0.9890265842	0.9609025315	0.9881596186	0.9881908305	0.9591923266000001	0.9606126918000001	0.9895974407	0.9892890964000001	0.989506929	0.9611961804	0.9901985109	0.9888654019	0.9889842888	0.9887707167
GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	0.9610632686	0.9616482645000001	0.9925885923000001	0.9610735203	0.9615292411	0.9916168721	0.9602072358	0.9609247767	0.9614848785000001	0.9615334391	0.9611741891000001	0.9605713778	0.9605038811000001	0.9604136369	0.9568969365000001	0.9627919599	0.9629931043000001	0.9624893246	0.961795583	1.0	0.9617115529	0.9615824794000001	0.9615387948	0.9616674518	0.9614481058000001	0.9615590414	0.9615968984000001	0.9617819527	0.9617804018	0.9615200098000001	0.9617638274	0.9616975663	0.961761449	0.9619680444	0.9618762091	0.9618926132000001	0.9574469708000001	0.9613371812	0.9619491151	0.9614886416	0.9910099655000001	0.9612785569000001	0.9596333594	0.9617129548000001	0.9610676523	0.9614600196	0.9614305351	0.9571751366000001	0.9904836773000001	0.9628131986	0.9621799990000001	0.9626898301000001	0.9911536789000001	0.9617624140000001	0.9617676649	0.9618176551000001	0.9615639364
GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	0.9856289677000001	0.986613622	0.9617407181000001	0.9609127745	0.9865766428	0.9610107436	0.9600121406000001	0.9615246576	0.9861618874	0.9865296967	0.9861479718	0.978689628	0.9784065708	0.9783384340000001	0.9584329472	0.9862807562	0.9866244553	0.9867639237	0.986359893	0.9617115529	1.0	0.9865717132	0.9865815035000001	0.9866741806	0.9863157521	0.9864165299000001	0.9866918693000001	0.9868772252	0.9920183903	0.9918982026000001	0.9920001176000001	0.9915871402	0.9919743676	0.9870453814000001	0.9868661230000001	0.9868879987	0.9590794323	0.9861270335000001	0.9867294923000001	0.9861505182	0.9610719786	0.9606445756	0.9777437148	0.9866016953000001	0.9608509321	0.9862866607	0.9862549156	0.9591846712000001	0.9606260088	0.9872850463	0.9868554229000001	0.9871760136000001	0.9611068561	0.9869140969	0.986556984	0.9873124476	0.9864677067000001
