	GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652	GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653	GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654	GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655	GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656	GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657	GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658	GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659	GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660	GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661	GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662	GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663	GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664	GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665	GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666	GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667	GCF_000725565.1 | Streptomyces peucetius NRRL WC-3868 - ST 323:668	GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669	GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670	GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671	GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672	GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673	GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674	GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675	GCF_001279365.1 | Streptomyces sp. NRRL F-5755 - ST 353:676	GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677	GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678	GCF_003947575.1 | Streptomyces sp. WAC 06783 - ST 528:679	GCF_003947585.1 | Streptomyces sp. WAC 06725 - ST 529:680	GCF_003994375.1 | Streptomyces lydicus WYEC 108 - ST 547:681	GCF_004125265.1 | Streptomyces lydicus ATCC 31975 - ST 554:682	GCF_004125275.1 | Streptomyces lydicus SW_ACT1 - ST 547:683	GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684	GCF_008087005.1 | Streptomyces sp. WAC01526 - ST 594:685	GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686	GCF_009811595.1 | Streptomyces libani NBRC 13452 - ST 92:687	GCF_009811635.1 | Streptomyces tubercidicus NBRC 13090 - ST 59:688
GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662	1.0104086115	1.0067053224	0.891287432	0.9734545234	1.0062338298	0.9747550257	0.8638699179	1.0143165244	1.0114285873	0.9313088202	1.0	0.9860598478	1.0064793057	0.9803747429	1.0058842896	0.8867778556	0.8652880214	0.9955952131	1.0036942243	0.8638434485	1.0058596333	1.0057462623	1.0069816187	0.8683695834	0.8249728115	1.0019045833	1.0033758672	0.8915290402	0.8769067286000001	0.2792758668	0.2746552158	0.2793491107	1.0063111831	0.2850226125	0.9732936527	0.2834193446	0.269483906
GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663	1.0069779152	0.9280150462000001	0.8871606767	0.9741880092	1.0074702073	0.9785192395000001	0.858506944	1.0105570265	1.0054021741	0.8880747198000001	0.8719736886	1.0	1.0027069655	0.975946623	1.0029716019	0.8785943018	0.8651487196000001	0.9592559313000001	1.000866695	0.8641128326	0.9913559228000001	0.9905927952	1.0014678985	0.862317345	0.8196966664	0.9980106310000001	1.0004355385	0.8917348467	0.8779119759	0.2614161062	0.2555908986	0.2615588988	1.0032693713	0.2681980023	0.9731702919	0.2663901166	0.2520419276
GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664	1.0048591349	0.9275824985000001	0.888647692	0.9735465867	1.0061647889	0.9717645285000001	0.8588613262	1.009892086	1.0065027241	0.8880100882	0.8682811788	0.9782040657000001	1.0	0.9784705768	1.0027791808	0.8785855436000001	0.8656640317000001	0.9598039580000001	1.0006471965	0.8642860152	0.9932795626	0.9932116836	0.9996863594000001	0.8625868507000001	0.8169065822	0.9978660346	1.0022831741	0.8930693150000001	0.8787875123000001	0.2586572305	0.2529510158	0.2587965336	1.0012146273	0.2648423518	0.9718268812	0.2630226526	0.2491995284
GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665	1.0004603632	0.9240315441	0.8891503942000001	0.9952271987	1.0022217109	0.9912012609	0.8604515079	1.0028017515	1.0010537367	0.8846581201	0.8651917766	0.9739714547	1.0009502724	1.0	1.0019890761	0.8807721259	0.8745165840000001	0.968208382	1.0010207775	0.8734047152000001	0.9938554957000001	0.9964321854	0.9980529497	0.8780745854	0.8195305981000001	0.9984002487	1.0027058603	0.8934682722	0.8799162514000001	0.2641611007	0.2583250695	0.26411843490000003	0.9992576164	0.2705211736	0.9691564144	0.26905837920000003	0.2549446642
GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666	0.996999963	0.9247446036	0.8816290315	0.9704624155	1.0047153049	0.9707627297	0.8521780642000001	1.0044048492	0.9954264699	0.8758938796	0.8612466825	0.9711091982000001	0.9952434045	0.9721253198	1.0	0.8719400191000001	0.8590162652000001	0.9567134703	0.9950624088000001	0.8576878252	0.9878077832000001	0.9862382226	0.9941381822	0.8560563804	0.8105888993	0.9923206709000001	0.9967121705	0.8861448168	0.8721488523	0.2563515617	0.2510042725	0.25648981800000004	0.9975599216000001	0.2627087634	0.9683791542	0.26100105	0.24757808320000002
GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667	0.8653018719000001	0.811607242	0.8573276252	0.843325152	0.8651129379	0.8429365025000001	0.9826562702	0.8635821618	0.8652082263	0.7667563658000001	0.7533698791	0.8440762673000001	0.8652107933000001	0.8478845194	0.8651680778	1.0	0.8513142875	0.8438344523	0.8646845506	0.8491080724000001	0.8633919956	0.8568346512	0.8640475144	0.8346546220000001	0.8101970140000001	0.8641138467	0.864378457	0.8590572954	0.8470915101000001	0.2577459086	0.25043580600000004	0.2576670492	0.8659472252	0.25939682210000004	0.8628428549	0.259098943	0.24876764210000002
GCF_000725565.1 | Streptomyces peucetius NRRL WC-3868 - ST 323:668	0.8717609283000001	0.8119349675	0.8659879211	0.8552259626000001	0.8710614592	0.8549705226000001	0.8520206837000001	0.8693275316	0.8709167379	0.7643102028000001	0.7513290437	0.8494936747	0.8712911873	0.8604334126000001	0.8711467808000001	0.8700936417	1.0	0.8460581429	0.8707256301	0.9985499529	0.8657439202	0.8623021967000001	0.8701194586000001	0.8541830034000001	0.8248142235	0.8701202982	0.8704022897	0.8714843940000001	0.8596229101	0.2620404179	0.2546362257	0.26188373260000003	0.8716958614	0.2662367075	0.8703316606	0.2661141298	0.2530112326
GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669	1.0035824156	0.9561330556000001	0.8986191235000001	0.9721491284	1.0021916937	0.9723011471	0.8706992905000001	1.0033188225	1.0001605847	0.8819563747	0.8931677016	0.9731607794	0.9981072476	0.9842349424000001	1.0024265528	0.8910745707000001	0.8741398798000001	1.0	1.0003446987	0.8734493981	1.0007903456	0.9942979966000001	0.9992301477000001	0.8780636327	0.8319409126	1.0016008591	0.9984857764	0.8984371781	0.8857675775	0.2680493504	0.2619309761	0.2681645029	1.0028931267	0.2746183593	0.9813160094000001	0.2732821776	0.2576597053
GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670	1.003823521	0.9265139397000001	0.8872029027	0.9702541195000001	1.0034827936	0.9725490029	0.8576095213	0.9990892758000001	0.9996181271000001	0.8771137906	0.8650256269000001	0.9754470080000001	0.9996615643000001	0.9775756423	1.0016092621	0.8771862902	0.8642500061	0.9610080237	1.0	0.8635378225	0.9965425187	0.9918843148	1.005136743	0.8609974196	0.8160214132	1.0012200976	1.0003744771	0.8916726701000001	0.8786255533	0.2579313112	0.2526933187	0.258070373	1.0022223838	0.2647190869	0.9726355649	0.2630109712	0.24898635970000002
GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671	0.8743552254	0.8139891649000001	0.8694908582	0.8577416912	0.8737444779	0.8575005762000001	0.8538403082	0.8717454474	0.8736211265	0.7662096902000001	0.7535192573	0.8523729539	0.8738990362	0.8632857562	0.8737939239	0.8718240971000001	1.0031355501	0.8492720898	0.8740034104000001	1.0	0.8688606064000001	0.8652773013	0.8733272972	0.8576145444000001	0.8288659748	0.8733733695	0.8736104782	0.8750640215000001	0.8639674572	0.2628051919	0.2553890324	0.2628976527	0.8740353552000001	0.2668599734	0.8730201839	0.26677942600000004	0.2541474005
GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672	1.0095675792	0.9366195897	0.8906260856	0.9724071722000001	1.0016051971	0.9725565246000001	0.8628472758	0.9996013771000001	0.9998744726000001	0.883299527	0.8734655695	0.9735043822	0.9998258780000001	0.9779381436000001	1.0018468058	0.8825168701	0.865821519	0.9687267850000001	1.0040993715	0.8649663375000001	1.0	0.9962204294	1.0022759709	0.8663189055	0.818973673	1.0015144101	1.0088808521	0.8925158184	0.8793828839000001	0.2596843427	0.25441019870000003	0.259795911	1.0064081936	0.26651236040000004	0.9768161639	0.26463952550000003	0.2501377548
GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673	1.0102122124	0.9432662111000001	0.8865491385000001	0.9745156756000001	1.0062713613	0.9764573995	0.8574297985	1.0006584556	1.0041874959	0.8849191376000001	0.874850118	0.9744067565000001	1.0014551627	0.9821384321000001	1.0019533938	0.8773014275000001	0.8638438269000001	0.9640766887000001	1.001102858	0.8628617682	0.9979120344	1.0	1.0004198009	0.8605155929	0.8156137142000001	1.0058001497	1.0049128169	0.8911908143	0.8781068607	0.2598136748	0.2544593993	0.2599254325	1.0065733068	0.2671639235	0.9767234942	0.26511023170000003	0.25097062540000004
GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674	1.0056791931	0.9288790941	0.8875573170000001	0.9727066245	1.0032169301	0.9707813683000001	0.8579331926	0.9965146187	0.9980249958	0.8772757603	0.8689194598000001	0.9772257621	0.9999221971000001	0.9758684877	1.0019018945	0.8776112722	0.8647038161	0.9611104494	1.0063651308	0.8639243272	0.9959485141000001	0.9924189124	1.0	0.8618502443	0.8164320308	0.9987130194	1.0071133317	0.8921535274	0.8793229356000001	0.2581992868	0.2527257603	0.2582908564	1.0068507209	0.26484799130000003	0.9772646635000001	0.2629619494	0.24927886330000001
GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675	0.8698982902	0.8159960027000001	0.8780328908	0.8663345434	0.8700034554	0.8650994558	0.8364359885	0.8669812939	0.8679616106	0.7764886425	0.7548209233000001	0.8476300469	0.8691337672	0.8648692689	0.8690848091000001	0.8539898657	0.8551076011000001	0.8507757592	0.8683876297	0.8546182307	0.8671789122	0.8599096924	0.8681867546	1.0	0.8088341544000001	0.8700570361000001	0.8701535864000001	0.8776709584	0.8672158933	0.2638987018	0.2547438617	0.263836191	0.8704871526	0.2673455166	0.8689934067	0.2663570053	0.2515637947
GCF_001279365.1 | Streptomyces sp. NRRL F-5755 - ST 353:676	0.8451750702	0.7963467824	0.8493968076	0.8238202087000001	0.8446703207	0.8235580754	0.8330666892	0.8430538499	0.8444584359	0.748790127	0.7360003718	0.8269732487	0.8448026274	0.8284824293	0.8446164060000001	0.8508159506	0.8474714055	0.8273336146	0.8447192753	0.8477414104000001	0.8413950021000001	0.836522622	0.8441127348	0.8301537852	1.0	0.8443279623000001	0.8444770904000001	0.8538611612	0.841496254	0.27072236110000003	0.2599344591	0.27057139999999996	0.845062712	0.2732025456	0.8446869264	0.2726927281	0.2583050488
GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677	1.0030829443	0.9261756084	0.8873203362000001	0.9704350502	1.0004656628	0.9707110912	0.8575897409000001	0.9983268663	1.0009148549	0.876045917	0.8641380005	0.9734010315	0.9976390572	0.9757558238	0.9996068918000001	0.8772720478	0.8643040629000001	0.9629444151000001	1.0019793015	0.8635696563	0.9947307235	0.9972940060000001	0.9982503504	0.8633067501	0.8162618795000001	1.0	1.0069149938	0.8920384689	0.8790607893	0.25787149460000003	0.2527407598	0.2579822029	1.0016210111	0.2647248795	0.9716615979000001	0.2628416919	0.24918892110000002
GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678	1.008411148	0.9267491666000001	0.8874844248	0.9726509471	1.0059092151	0.9729155154	0.8579115589	0.9984682554000001	1.0020761008	0.8773971558	0.8653884824	0.9757452922000001	1.0020337782	0.9799428395	1.0040091805	0.8775219345	0.8645656935	0.959929044	1.0011116459	0.8637856442	1.0020258558	0.9963928843000001	1.0066252593	0.8633841006	0.816388604	1.0068934762	1.0	0.8921078042	0.8790851605000001	0.2581615124	0.2527217029	0.2583007809	1.0067864188	0.2651394253	0.9772456597	0.2632964116	0.24906465490000002
GCF_003947575.1 | Streptomyces sp. WAC 06783 - ST 528:679	0.9085894843000001	0.8441364100000001	0.9099542207	0.8835764556	0.9079228618	0.8834431735	0.8696186298	0.9059565004000001	0.9079725908	0.7963755119	0.7821195244	0.8846536336	0.9081702342	0.8881708174	0.9079518085	0.8870872775	0.8804967594	0.8785675092	0.9076439979	0.8800718896	0.9016648597	0.8988000901000001	0.9070249838000001	0.8857884929000001	0.8396271919	0.907328341	0.907418256	1.0	0.9166603136	0.2655858129	0.2576395711	0.265546051	0.9094524778	0.2699104296	0.9071863643	0.26992230510000004	0.2548358759
GCF_003947585.1 | Streptomyces sp. WAC 06725 - ST 529:680	0.8916068943000001	0.8277120232	0.8941425031	0.8665467789	0.8895496545	0.8665252459	0.8534184433	0.8875308362000001	0.8897186458	0.7796120884000001	0.765821615	0.8670119536	0.8896159421000001	0.8707536179	0.8895805817	0.8707853896000001	0.8645949871	0.8622710133	0.8903289568	0.8649923964	0.884389983	0.881609701	0.8899480138	0.8712887747	0.8237359243	0.89009505	0.8901387492	0.9125255083	1.0	0.2607299729	0.25389516560000003	0.2606956679	0.8915587619	0.2654628911	0.8899521304	0.2653748594	0.2547354779
GCF_003994375.1 | Streptomyces lydicus WYEC 108 - ST 547:681	0.2734759304	0.2695156715	0.27387546290000003	0.27114152550000004	0.2715270316	0.2710736948	0.2708153027	0.2703800468	0.2715942047	0.2569039893	0.2532036566	0.2680209861	0.2718351735	0.2713845762	0.27145196850000003	0.275064746	0.27361213970000003	0.2708950777	0.2713395384	0.2731562825	0.27112771820000003	0.27080292	0.2712898982	0.2752545403	0.2751200844	0.2710710648	0.2713817271	0.2744756383	0.2706782168	1.0	0.5326232628	1.0030805423	0.27338574520000003	0.814858006	0.27335604880000003	0.8224764088000001	0.6109875159
GCF_004125265.1 | Streptomyces lydicus ATCC 31975 - ST 554:682	0.26464060710000004	0.2618549439	0.2603777883	0.26188891140000004	0.2623953956	0.2619891914	0.2595016637	0.2612278424	0.26263154580000003	0.24879723520000002	0.2458235605	0.25869076960000004	0.2624318513	0.261988326	0.2623839289	0.2638388	0.26247404020000004	0.2613197928	0.2624229808	0.2620466333	0.26221755280000003	0.2618236807	0.26213631200000004	0.26230106540000003	0.2607720931	0.2622733721	0.2622592009	0.2628515776	0.260205138	0.5257983509	1.0	0.5258015962	0.2647738811	0.5195380457000001	0.2638081859	0.5272148192	0.49717950380000003
GCF_004125275.1 | Streptomyces lydicus SW_ACT1 - ST 547:683	0.2731170532	0.2691629514	0.2733984575	0.2707262112	0.2712211851	0.2706286168	0.2702118716	0.2700121971	0.2712882538	0.2565108104	0.2528762972	0.2677504596	0.271558717	0.27091888340000003	0.2711761079	0.27455306830000004	0.2730233977	0.2705901043	0.27106374310000003	0.2728275526	0.2708224926	0.2704981993	0.2709641794	0.2747614957	0.2745391732	0.27076581780000003	0.2711059756	0.2740078749	0.270221828	1.0015210272	0.531798462	1.0	0.2723192306	0.8136427671	0.2723714195	0.8210692355	0.6103111246
GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684	1.0023766623	0.9258947272	0.8827262361	0.9689662052	0.9941369796	0.9668963192000001	0.8535505968	1.0026770194	0.9942663993	0.8741660069	0.8620324495	0.9718713138	0.9941752878000001	0.9699481379	0.9980464882000001	0.8731509427	0.859976955	0.9576256279	0.9961571685	0.858343265	0.9927892552	0.9912689368000001	0.9995359529000001	0.8578559224000001	0.8114128038	0.9948050956000001	0.9999567221000001	0.8880423809	0.8745146116	0.2583036936	0.253414116	0.2576966638	1.0	0.2636273965	0.9689797684	0.26248042790000004	0.2493715641
GCF_008087005.1 | Streptomyces sp. WAC01526 - ST 594:685	0.27241389120000004	0.2689592087	0.271702979	0.2711279828	0.2716950657	0.2709434108	0.26609043	0.270471715	0.2715126325	0.2563127141	0.2521769547	0.2683375883	0.2716176439	0.27121085840000003	0.2714695372	0.2701452387	0.2712842167	0.2708354052	0.2717589067	0.2706762841	0.2715407567	0.271743187	0.2715593636	0.2721194957	0.2709395611	0.2715589359	0.2719899959	0.2722125302	0.2689401741	0.7951909913	0.5135796203	0.7952414653000001	0.27228599540000004	1.0	0.2711749278	0.8868136484	0.5908633028
GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686	1.0031951189	0.9242261157	0.9079679706	0.9698749748000001	0.995325149	0.9678817377000001	0.8776128456000001	1.0029976005	0.9952567814000001	0.8735198673000001	0.8602320825	0.9726587128	0.9956463701	0.9706113157	0.9996262213	0.8976562078	0.8859047720000001	0.9667861462	0.9974573648	0.8845791876	0.9942055221	0.9924260406000001	1.0009812893	0.8835861476	0.83681435	0.9957035212	1.0014471506	0.9139672310000001	0.9006668409	0.2664795387	0.2605099756	0.2659331317	0.9997585768	0.270891388	1.0	0.2721287354	0.2572628332
GCF_009811595.1 | Streptomyces libani NBRC 13452 - ST 92:687	0.2782512639	0.2741298696	0.27805041750000004	0.2755868255	0.2755544803	0.27531899390000003	0.2715009454	0.2746205118	0.2755863884	0.2604836792	0.2562413181	0.2723564549	0.275649549	0.2756423369	0.2756020147	0.27573500160000003	0.2770882561	0.2754106751	0.2759090758	0.2765111779	0.2755281452	0.2755503279	0.275520933	0.2770412681	0.2763470477	0.27552257220000004	0.27600512800000004	0.27817673870000004	0.2747294584	0.8201750533000001	0.5325637791	0.8200467651000001	0.2770290294	0.9062039681	0.27836993590000003	1.0	0.6170064664
