	GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1	GCF_000177175.2 | Streptomyces sp. XylebKG-1 - ST 240:2	GCF_000239075.1 | Streptomyces sp. W007 - ST 243:3	GCF_000364805.1 | Streptomyces sp. PAMC 26508 - ST 252:4	GCF_000373405.1 | Streptomyces sp. ScaeMP-e10 - ST 253:5	GCF_000385945.1 | Streptomyces fulvissimus DSM 40593 - ST 174:6	GCF_000716025.1 | Streptomyces baarnensis NRRL B-2842 - ST 268:7	GCF_000716935.1 | Streptomyces alboviridis NRRL B-1579 - ST 38:8	GCF_000717795.1 | Streptomyces griseus NRRL WC-3480 - ST 275:9	GCF_000720395.1 | Streptomyces flavovirens NRRL B-2182 - ST 309:10	GCF_000720405.1 | Streptomyces sp. NRRL B-24051 - ST 310:11	GCF_000721595.1 | Streptomyces sp. NRRL S-325 - ST 318:12	GCF_001189025.1 | Streptomyces europaeiscabiei NCPPB 4064 - ST 349:13	GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14	GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15	GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16	GCF_001434355.1 | Streptomyces anulatus ATCC 11523 - ST 378:17	GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18	GCF_001905485.1 | Streptomyces sp. TSRI0261 - ST 417:19	GCF_001905525.1 | Streptomyces sp. TSRI0395 - ST 419:20	GCF_001905575.1 | Streptomyces sp. CB00072 - ST 420:21	GCF_001905645.1 | Streptomyces sp. CB02115 - ST 421:22	GCF_002188345.1 | Streptomyces sp. CS057 - ST 441:23	GCF_002551015.1 | Streptomyces sp. wa1071 - ST 449:24	GCF_002551045.1 | Streptomyces sp. wa1063 - ST 450:25	GCF_002551055.1 | Streptomyces sp. wa1002 - ST 449:26	GCF_002551145.1 | Streptomyces sp. st115 - ST 453:27	GCF_002551225.1 | Streptomyces sp. rh206 - ST 455:28	GCF_002551305.1 | Streptomyces sp. or20 - ST 456:29	GCF_002551465.1 | Streptomyces sp. b84 - ST 463:30	GCF_002910875.1 | Streptomyces sp. SM13 - ST 480:31	GCF_002910905.1 | Streptomyces sp. SM11 - ST 481:32	GCF_002910935.1 | Streptomyces sp. B226SN101 - ST 482:33	GCF_002910985.1 | Streptomyces sp. B188M101 - ST 482:34	GCF_003116675.1 | Streptomyces sp. CS090A - ST 492:35	GCF_003367645.1 | Streptomyces sp. IB2014 011-12 - ST 503:36	GCF_003610995.1 | Streptomyces griseus ATCC 13273 - ST 509:37	GCF_004524875.1 | Streptomyces sp. S501 - ST 566:38	GCF_005234185.1 | Streptomyces sp. BPSDS2 - ST 574:39	GCF_009862355.1 | Streptomyces sp. SID7834 - ST 623:40	GCF_009865505.1 | Streptomyces sp. SID2119 - ST 637:41	GCF_009866455.1 | Streptomyces griseus CGMCC 4.18 - ST 12:42	GCF_009872615.1 | Streptomyces sp. SID5594 - ST 253:43	GCF_010548045.1 | Streptomyces anulatus SID10689 - ST 645:44	GCF_010548165.1 | Streptomyces cyaneofuscatus SID10855 - ST 646:45	GCF_010548505.1 | Streptomyces sp. SID14515 - ST 652:46	GCF_010548615.1 | Streptomyces anulatus SID505 - ST 653:47	GCF_010548705.1 | Streptomyces anulatus SID7903 - ST 655:48	GCF_010550525.1 | Streptomyces anulatus SID9598 - ST 655:49	GCF_013167895.1 | Streptomyces fulvorobeus NBRC 15897 - ST 51:50	GCF_013364315.1 | Streptomyces fulvissimus NA06532 - ST 681:51	GCF_013409565.1 | Streptomyces fulvorobeus DSM 41455 - ST 51:52	GCF_014495705.1 | Streptomyces sp. CB00271 - ST 417:53	GCF_014655335.1 | Streptomyces griseus JCM 4516 - ST 718:54	GCF_016653995.1 | Streptomyces sp. MBT58 - ST 739:55	GCF_016772455.1 | Streptomyces fulvissimus DF - ST 745:56	GCF_016901035.1 | Streptomyces sp. RHZ10 - ST 748:57	GCF_017358145.1 | Streptomyces sp. CA-256286 - ST 752:58	GCF_018070665.1 | Streptomyces sp. 404i - ST 768:59	GCF_018070745.1 | Streptomyces sp. C3-3 - ST 769:60	GCF_018530825.1 | Streptomyces sp. Tu10 - ST 772:61	GCF_018619185.1 | Streptomyces sp. McG3 - ST 776:62	GCF_019049185.1 | Streptomyces anulatus AC569_RSS891 - ST 782:63	GCF_900091905.1 | Streptomyces sp. OspMP-M43 - ST 793:64	GCF_900105705.1 | Streptomyces griseus DSM 40236 - ST 12:65	GCF_900460065.1 | Streptomyces griseus NCTC13033 - ST 12:66
GCF_000720405.1 | Streptomyces sp. NRRL B-24051 - ST 310:11	0.38578736760000004	0.3841083865	0.3812100284	0.9319248621	0.3793603371	0.385017514	0.388759342	0.386563588	0.38154362270000003	0.9423433526	1.0	0.9238368897	0.39037399180000004	0.373032788	0.39311901590000004	0.39422869800000004	0.3871344787	0.36560431120000003	0.3820558857	0.3871726796	0.38817386060000003	0.3871692309	0.3812308531	0.37636050790000003	0.3786824044	0.3799139844	0.3857836536	0.39139427330000004	0.3873754891	0.3855610805	0.3818429955	0.3491174539	0.3899281824	0.3882277132	0.3787711418	0.38077615670000003	0.3661709574	0.9007748409	0.38420216430000004	0.8625077861	0.3566488608	0.3850043825	0.3795405974	0.37698127200000003	0.3819095817	0.3847353847	0.3667080244	0.37757683410000004	0.36795247070000003	0.36888003550000004	0.3860826285	0.3693283651	0.3782369929	0.3896639597	0.37489269270000003	0.3800133332	0.3660972085	0.3813023471	0.3886447394	0.3894821077	0.3874313313	0.37730783640000004	0.38527192120000003	0.3689195628	0.3855938431	0.38259878900000005
GCF_000721595.1 | Streptomyces sp. NRRL S-325 - ST 318:12	0.38313859850000004	0.38236400730000003	0.38116977420000003	0.9163871480000001	0.3810869572	0.3854831425	0.3894992423	0.3880795774	0.37874823420000003	0.916767498	0.9214254965	1.0	0.3909824092	0.3752316828	0.39130626900000004	0.3923365877	0.3892425887	0.3623664574	0.3805493075	0.3883899431	0.3851770103	0.38656677640000003	0.37932821840000003	0.37516064	0.37773736290000004	0.37870986840000004	0.38588532130000003	0.38804584200000003	0.39034143660000004	0.3850537107	0.3764355735	0.3493014656	0.3885870637	0.3870106284	0.37816613320000003	0.3837078668	0.37006924090000004	0.8924852881	0.38449581990000004	0.8465532875	0.35866429520000004	0.38232841980000004	0.3812278521	0.3772481335	0.3892058105	0.38465206100000005	0.3676123779	0.37874889570000003	0.36893652530000004	0.3686403153	0.3873670329	0.36869164600000004	0.3768552153	0.3911726504	0.37736243700000005	0.3805475877	0.3650570869	0.3816457741	0.3895831178	0.3910653586	0.3884072738	0.3750620797	0.3846761389	0.3658422617	0.3827274235	0.37966835060000004
GCF_001189025.1 | Streptomyces europaeiscabiei NCPPB 4064 - ST 349:13	0.7072797791000001	0.7072980981	0.8403531761	0.3403949156	0.5663589	0.5721517573	0.6795708071000001	0.5766153287	0.6923252264	0.3417824048	0.34122784970000003	0.3426540638	1.0	0.5546057638	0.9529038606	0.9546413815	0.937869771	0.6674668276	0.8171380366000001	0.9283142174000001	0.8371112955000001	0.8897212175	0.8157069528	0.8230346628	0.8224737308000001	0.8247380965000001	0.6803840309	0.8617073155	0.8713082028	0.8264941683	0.6486685344	0.6000129624	0.6772633106	0.6732129598000001	0.5634363262000001	0.5595408752000001	0.5263042074000001	0.3375569802	0.6849757192	0.2944955392	0.52649389	0.7074488239000001	0.5662341454	0.8153911242	0.56251829	0.6750419598	0.7917122129	0.8085874764000001	0.7851195812	0.3122949839	0.5771578257000001	0.3121211854	0.7830043182	0.6792989208	0.5589436531	0.569132603	0.6221865865	0.5743369339000001	0.8275397418	0.8324233745	0.9400128604	0.719273265	0.7946059169	0.6766003488	0.7097587552	0.7037697225
GCF_001418625.1 | Streptomyces luridiscabiei NRRL B-24455 - ST 372:14	0.5961124146	0.5928264111	0.5929184359	0.3555715564	0.7133197699	0.8366373673	0.6016797233	0.8429042661	0.5854714994	0.355467287	0.3550123388	0.3580395621	0.6038335319	1.0	0.6071423838000001	0.6090428402	0.6039071264	0.5651482918	0.5854967462	0.6070256171	0.5942762114	0.6024252627000001	0.5800387564	0.5807343071000001	0.5815328649	0.5818696578	0.6001659223	0.5963973253	0.6040612584	0.588989269	0.5830441412	0.5299142958	0.5992408778	0.5963020184	0.7092196818000001	0.6969690275	0.6757139588000001	0.3553676881	0.6147755158	0.3069923291	0.6820299627	0.5963618535	0.7133717784	0.5769457651000001	0.7126829181000001	0.6130848606	0.5672683958	0.5779432681000001	0.5613897935000001	0.3411077635	0.9280757698000001	0.3411763087	0.5727985916	0.6033586387000001	0.907051331	0.8918731785	0.5620751192	0.9084390240000001	0.5958119771	0.5955360291	0.6035380175	0.5905476306	0.5824414990000001	0.5706921209	0.5966306062	0.5930524967
GCF_001426325.1 | Streptomyces sp. Root1295 - ST 376:15	0.6680535504	0.6652351289	0.7886624208	0.32100125300000004	0.5328088953	0.5348612759	0.6378950262	0.5415215366	0.6542698162	0.3221278604	0.3222658457	0.321619305	0.8936670002	0.5229791064	1.0	0.9981640028000001	0.8911619541	0.6303468322	0.7756179786	0.8798822874000001	0.7959444306	0.8472240451	0.7703046233	0.7738598359000001	0.7740196770000001	0.7743506675	0.6380567157	0.8169851653	0.8208165659000001	0.7786288618	0.6114091488	0.5670094405	0.6343278527	0.6303848896	0.5317557929	0.5228647167	0.4952029747	0.3193798994	0.6409544054	0.2782390998	0.4952053669	0.6682553633	0.5327646399	0.7668835902000001	0.526216268	0.6325811272	0.7463660901	0.7647356311	0.7437196880000001	0.29427898480000003	0.5418474166	0.29411457690000004	0.7431428467000001	0.6380187671	0.5255554829	0.5366390997	0.5857250862	0.5403778577	0.7756267862	0.7828818295000001	0.8985220358	0.6804125247	0.7532718754000001	0.6409523394000001	0.6688910305	0.6645225858
GCF_001427565.1 | Streptomyces sp. Root63 - ST 376:16	0.6682916209	0.6658398632	0.7887758121	0.3215965881	0.53323179	0.5356143037000001	0.6376163228	0.5416957263000001	0.654667706	0.32255146030000004	0.32257360100000004	0.3218655325	0.8936289899000001	0.5236390032	0.9963048897000001	1.0	0.889260216	0.6303575355000001	0.7761584311	0.8795210184000001	0.7957435142	0.8467510358	0.7703188197	0.7738430992	0.7743015421	0.7743853295	0.6378599791	0.8168364446	0.8210436131000001	0.7791658771000001	0.6115383689	0.566872966	0.6341661712000001	0.6303302938	0.5319591335	0.5230385993000001	0.4957009042	0.31965200450000003	0.6409830127	0.2789789835	0.4958347253	0.6684555055	0.5333125384	0.7672724104	0.5267147163	0.6325240688	0.7464094611000001	0.7649359146	0.7442080888	0.294516333	0.542164914	0.2945499782	0.7440293351	0.6377690286000001	0.5257408508	0.5367080980000001	0.5857916573	0.5412774406	0.7757881169	0.7831677013	0.8985917642000001	0.6806515619	0.7521389117	0.6409040007	0.6691347043	0.665030208
GCF_001434355.1 | Streptomyces anulatus ATCC 11523 - ST 378:17	0.6939945799	0.6921477617	0.8212501758	0.33314061500000003	0.5528968336	0.5609637635	0.6642281297	0.5620126939	0.6770089164	0.3313253325	0.3298980865	0.33256257300000003	0.9143171983	0.5407439358	0.9263697244	0.9261177777	1.0	0.6519135971000001	0.8001103864	0.9083146719	0.8152193915	0.8756511167000001	0.7954792685000001	0.8019040798	0.8040309896000001	0.8036126608	0.6669441585	0.8391348902	0.8484367999	0.8077601178	0.6356589068	0.5882838776	0.6618332228	0.6577920152	0.5531042460000001	0.5437084073	0.5158148855	0.3322582928	0.6696454932	0.2858179193	0.5129796087	0.6910628874	0.5530988205	0.7948284343	0.5496235606000001	0.6586863187	0.774129693	0.7974118774000001	0.7745731147	0.30731228780000003	0.5644381192	0.3073703859	0.7696249441	0.661064497	0.5449488127000001	0.5609214898	0.6067478774	0.5621884575	0.8080143251	0.8102108621	0.9282795011	0.7011253847000001	0.7776649726	0.6613489968	0.6959219894	0.6893111286
GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18	0.9784256875	0.9202021849	0.7081078719	0.33888852620000004	0.5622988096	0.5592494726	0.6372840387	0.5615080259	0.8948033032	0.3388916118	0.3401994226	0.3380689844	0.7105397139	0.5525711949000001	0.7155032486	0.7168505555	0.7118596204000001	1.0	0.6914875904000001	0.709159576	0.7077231563	0.7180792509	0.7025237565	0.7010593194	0.7023950243	0.7028682356	0.6352620910000001	0.6964103949	0.7167730446	0.7090560225	0.6153350080000001	0.5767516254	0.6350799158	0.6319074007000001	0.5624581512	0.5485161913000001	0.5219405761	0.33677832960000004	0.6445298243	0.291812519	0.5202897672	0.9924223247	0.5622204348000001	0.6969681523	0.5547481643000001	0.645254946	0.6845009972	0.7014834076	0.6822129453	0.3167332524	0.5657896377	0.3168906192	0.6638812533	0.6352733227	0.5517968267	0.5620360379	0.6029227771	0.5650150227	0.6866021837	0.6862104329000001	0.7122828446	0.7566342458	0.6999376334	0.8834314212000001	1.0013692765	0.9900382482000001
GCF_001905485.1 | Streptomyces sp. TSRI0261 - ST 417:19	0.6840836323	0.6837243895	0.7913742292	0.3319858463	0.5491035429000001	0.5519143807	0.6591223772	0.5580791889	0.6681964285	0.3325705097	0.3322886761	0.3318445257	0.8130560389	0.5350775025	0.8228985281000001	0.8250085311	0.8166211249	0.64632473	1.0	0.8200203179000001	0.7974155981000001	0.8085447393	0.8335764817	0.7894638054	0.7895633643000001	0.791430296	0.6661247262000001	0.7771644143	0.7958283083000001	0.7945790342	0.6378445713	0.5875385921	0.6562182101	0.6524482380000001	0.5484318951	0.544261034	0.5173219828	0.3301281437	0.6674604077	0.2886717179	0.5141468262000001	0.6848711052	0.5493964515	0.8285206652	0.5472946393	0.6580744129	0.7997040689	0.8207037327000001	0.7984895193	0.3085747339	0.5532692126000001	0.3085720805	0.9539151804	0.6597446493	0.5367966532	0.5495784955	0.6005726195000001	0.5535711196	0.7724160423	0.7738029453	0.818755239	0.6918442672	0.7986916366	0.6549099851	0.6868146384	0.6809249727000001
GCF_001905525.1 | Streptomyces sp. TSRI0395 - ST 419:20	0.7039228877	0.7028224719	0.8304916126	0.33814930800000004	0.5660919935000001	0.5693076608000001	0.6765841143	0.5742547969	0.6889746487	0.3387521806	0.3371157625	0.339060662	0.9247104450000001	0.5553732180000001	0.9345632551	0.9359227214	0.9280956558000001	0.6635842396	0.8209379289000001	1.0	0.8392773844	0.8974018152000001	0.8165135135	0.8211497428000001	0.8198952595000001	0.8226879920000001	0.6786277602	0.8508714801	0.8625721758	0.82343038	0.6441122614	0.599976093	0.6730151544	0.6688773922	0.5627820841	0.5543149571	0.5289278972	0.3371140301	0.6831936544	0.29227162300000004	0.5240133302000001	0.7041464819000001	0.5662352046	0.8140670286	0.5613433897	0.6734421314	0.7931265588	0.8098069595	0.7872856236	0.3112626891	0.5751006665	0.3112984918	0.7871082266	0.6775066712000001	0.554663861	0.5678530284000001	0.6194170037	0.5710505633	0.8213555511	0.8236912784	0.9310319459	0.7179524966	0.7946614587	0.6750538341	0.7049571262000001	0.7002936406
GCF_001905575.1 | Streptomyces sp. CB00072 - ST 420:21	0.6824839169	0.6813610175	0.8868851246	0.3269591012	0.5478402606	0.5474533254	0.6478858379	0.5533429512	0.667759796	0.32876993530000004	0.3291738551	0.32748731270000003	0.8121171001	0.5295304654	0.8233634160000001	0.8246915935	0.8112516701	0.6449710012000001	0.7774905634	0.8173916790000001	1.0	0.8148233967	0.771932307	0.8701707621	0.8746752950000001	0.8722109454	0.6533907782	0.7846589875000001	0.8035530098	0.8787786076	0.6225193125	0.5807524719	0.6470875592	0.6431179867	0.5449171003000001	0.5370505056	0.5090651939	0.3266021985	0.6582148701	0.2866275202	0.5079778385	0.6833523839	0.5479313703	0.7692310721000001	0.5430760087000001	0.6463934379	0.7490829974000001	0.7637354677	0.7427402974	0.3016465667	0.5494758491	0.3016718749	0.7440127968	0.6509191173000001	0.5308962116	0.5444532280000001	0.5945902413	0.5488938716	0.7604606913	0.762769817	0.8077263981	0.6885467637	0.7785755566	0.6545871278000001	0.6855764738	0.6794651476
GCF_001905645.1 | Streptomyces sp. CB02115 - ST 421:22	0.7089773577	0.7050123810000001	0.8259283496000001	0.33817131	0.5655088793	0.5657097921	0.673160006	0.5677520594000001	0.6913855279000001	0.338868751	0.33587934010000003	0.3362343319	0.8830246132	0.5491477262000001	0.8965829994000001	0.89775453	0.8914471826	0.6694722336000001	0.8064879157	0.8941184241000001	0.8335792577000001	1.0	0.8096919327000001	0.8168090297	0.816125167	0.8176486976	0.6751188475000001	0.858035145	0.8681193293	0.820920606	0.6412445726	0.5948704429	0.6684218721	0.6642625416	0.5642856822	0.5552312619	0.5293786515000001	0.3370619174	0.6773646742	0.2914833837	0.5276346463	0.7096035702	0.5653091173	0.807506748	0.5596068094000001	0.6691021676000001	0.7876883082	0.8084210965	0.7846314661	0.3128099346	0.5715080686	0.3127777149	0.7721780998000001	0.6733939439000001	0.5519667180000001	0.5685310853000001	0.6181215444	0.5698090558000001	0.8176488126	0.8198094873	0.8910882784	0.7136276931000001	0.7899858015	0.6795263845	0.7106397781	0.7064011642
GCF_002188345.1 | Streptomyces sp. CS057 - ST 441:23	0.7232401623	0.7225384604	0.8192933287	0.343259501	0.5702889132	0.5698535227	0.6759047434000001	0.5777919741	0.7039378527	0.3454237603	0.3441615351	0.3433400889	0.8424514062	0.5502180844	0.8482943316	0.8498929186	0.8427237049	0.6815740394	0.8652290560000001	0.8465708512000001	0.8217779042000001	0.8425809696000001	1.0	0.8153776886	0.816200931	0.8176054124000001	0.6795804158000001	0.8107628613000001	0.8393955305	0.8210898532	0.6512129803000001	0.6048670089	0.6776398389	0.6738481342	0.5671872951	0.5610847640000001	0.5309271505000001	0.3410582407	0.6848344385	0.2989427173	0.5279282731	0.7227019114000001	0.5707842955	0.9517059079	0.5630813813000001	0.6708872158	0.9179017198	0.9425079855	0.9180769058	0.3183474083	0.5729481956	0.3183453726	0.8320659791	0.6776039156	0.5527874388	0.5678230179	0.6193712823	0.5709884596	0.8052941370000001	0.8008941310000001	0.8435162927000001	0.708150339	0.8158139173000001	0.6915109042	0.7257679654	0.7192392642000001
GCF_002551015.1 | Streptomyces sp. wa1071 - ST 449:24	0.6866872864	0.6867216182	0.8852911015	0.32495269930000004	0.5442728119	0.5479721834	0.6514259563	0.553443193	0.6721664005	0.3264435028	0.32471271960000003	0.3245245811	0.8123623507000001	0.5264732341	0.8144554493	0.8159575823	0.8118947509000001	0.6500215547	0.7831389636	0.8136605525	0.8853208558000001	0.8123315665	0.7792553444	1.0	0.9474476614	0.9824214049000001	0.6606946409000001	0.7845300902	0.8072258479000001	0.9300907357	0.6269104961	0.5863876952	0.6514470132	0.648496076	0.5400703643	0.5443053127	0.5059774616	0.3235234643	0.6578201494	0.2811669992	0.50882197	0.6874525434000001	0.5440090288	0.775035502	0.5401510441	0.6498219722	0.7620788898	0.7745479897	0.7545979792	0.29846224200000004	0.5466149309	0.2984794079	0.7502054475000001	0.6507711335	0.5282865281	0.5413195859000001	0.5958557334	0.5447613541	0.7654832363	0.7667114011	0.8135270016	0.6905010974	0.7868930372	0.6599356781	0.6885941919	0.6833298601000001
GCF_002551045.1 | Streptomyces sp. wa1063 - ST 450:25	0.6798554544000001	0.6803050246	0.8756501238000001	0.3251685351	0.5389000945	0.5423682884000001	0.6460242499000001	0.5504862257	0.6658382511000001	0.32386676070000003	0.32289014720000003	0.3229272438	0.8023024328	0.5210237127	0.8050844525	0.8068804713000001	0.8045156755	0.6436337804000001	0.7740660306	0.8029041218	0.8794830632	0.8021470342	0.7709078423	0.9363530729	1.0	0.9329585068	0.6529111	0.7729586741000001	0.7971473611000001	0.9221888403	0.6187090425	0.5797326058	0.6424025801000001	0.6393734382	0.5327405868	0.5378098161	0.501130768	0.32315728800000004	0.651933921	0.2809381778	0.501893963	0.6804406308000001	0.5390049377	0.7668596746	0.5348135861000001	0.6432325037000001	0.7530462764	0.7643149376	0.7443722292	0.2974658491	0.5405295179	0.2974860939	0.7418550884	0.6439306664000001	0.5228684774	0.5357183815000001	0.5900015811	0.5385757254	0.7600660184	0.7579202961	0.8024704986000001	0.6822169704000001	0.7812676364000001	0.6521414584	0.6828909299	0.6763699564
GCF_002551055.1 | Streptomyces sp. wa1002 - ST 449:26	0.6974350438	0.6973607416000001	0.8986332451	0.33230125520000003	0.5537486042	0.5571830817	0.6622845366	0.5618174064	0.683496831	0.3337498584	0.3320077557	0.33182159450000004	0.8245469913	0.5343086667	0.8254873025	0.8270646885	0.8241225066000001	0.6601074009	0.7952194123	0.8257027905000001	0.8988462989	0.8236586105	0.7914662816	0.9950972136	0.956193112	1.0	0.6705130712	0.7948036214	0.8163218183000001	0.9466155461	0.6366021706	0.5949851691	0.6621077646	0.6587798140000001	0.5497362851	0.5469545311	0.5148107711000001	0.33077579960000003	0.668877959	0.2868651668	0.5170727574	0.6983695592	0.5538361209	0.7865160855000001	0.549494716	0.6605002405	0.7706112405000001	0.7860156758	0.7648172913	0.304783474	0.5552331414	0.3048003977	0.7618548242000001	0.6616494325000001	0.5365508313	0.5505139661	0.6054931933000001	0.5526367372000001	0.7776104851000001	0.7784725530000001	0.8246615164000001	0.7000604271	0.7991128015000001	0.6693853237	0.7007270604	0.6943798438000001
GCF_002551145.1 | Streptomyces sp. st115 - ST 453:27	0.6554097628000001	0.6558503603	0.6989231065	0.35002443240000003	0.5817100406	0.5904971861	0.8958992921000001	0.6007956876	0.6451352264	0.34959330110000003	0.3485069653	0.34951110100000005	0.7031664783	0.5696951622	0.7031317289	0.7042265723000001	0.7070321609	0.6167346036	0.6918860088000001	0.7040846992	0.6960518537	0.7030163372	0.6800396046	0.6917882314	0.6917386237	0.6931256011	1.0	0.6877320266	0.7073467022000001	0.6958523446	0.7774327343	0.6137084167	0.8851087882	0.8786011983	0.5800643605	0.5853152231000001	0.5573718535000001	0.3470865567	0.8337911058	0.3012615443	0.5491283551	0.6547235236000001	0.5817032106000001	0.6750243185	0.5816440169	0.7689934415	0.6678771015	0.6747887421000001	0.6547633056000001	0.3245099207	0.5902767077000001	0.3245838529	0.6666351127	0.8987246519000001	0.5704961940000001	0.5870112298	0.6549498735	0.5890304052	0.6943678295	0.6944977201	0.7016617127	0.6623761636000001	0.6948501262	0.6291124328000001	0.6567781673	0.6509300956
GCF_002551225.1 | Streptomyces sp. rh206 - ST 455:28	0.6939112445000001	0.6951730504	0.8108644489	0.3383642445	0.555647309	0.565563867	0.6706409512	0.5683860864	0.6806004160000001	0.3419738605	0.34218224810000003	0.34014267070000004	0.8618649006	0.5478759717	0.8712984679	0.8727654144	0.8609081964	0.6543136633000001	0.7812090538	0.8543436980000001	0.808956027	0.8647003399000001	0.7851679538	0.7949821154000001	0.7925371274	0.7951332167	0.6655713467000001	1.0	0.8491336609	0.7971644447	0.6507670159000001	0.5988552019	0.6661598647	0.6624969052	0.5539578273	0.5503810292	0.5239678756	0.3347636738	0.6691977774	0.2939440624	0.5227377279000001	0.6936143763	0.5557508649	0.7782284273000001	0.5564497809	0.6626891738	0.7625184166000001	0.7830121803000001	0.7616476418	0.30844874180000004	0.5700989928	0.3085462677	0.7557096977000001	0.6682012975	0.5496727202	0.5617474869	0.6163848061	0.565117289	0.8256902331	0.8305988794	0.8561849767	0.7104338161	0.7761316796000001	0.6662514764	0.6939635444000001	0.689552964
GCF_002551305.1 | Streptomyces sp. or20 - ST 456:29	0.6775495886	0.6770895514	0.7999240063	0.3238722645	0.5422789299	0.5417812263	0.6455570118	0.5480204192	0.6601976938	0.3262187077	0.3216473011	0.3249582035	0.8276676542	0.5270263335	0.8313878212	0.8331695981	0.8267026444000001	0.6395981145	0.7597636486	0.8225624195	0.786798022	0.8308923202	0.7720405961	0.776868619	0.7762591275	0.7756150534	0.6501483529000001	0.8064562706	1.0	0.7787560162	0.6173822924	0.5710213994000001	0.6449729617000001	0.6411045519	0.542209214	0.5309498111000001	0.5030334703	0.3233739	0.6503913125	0.283416082	0.5046714098	0.6781477362	0.5423045916	0.7671665363	0.5400638788000001	0.6399606815000001	0.7473846052	0.7642598324000001	0.7430579204000001	0.3000001101	0.5488577816	0.3003126755	0.7286976442	0.6444303226	0.5305427492	0.5413991652	0.590703988	0.5469945042000001	0.7831992246	0.7866534137000001	0.8242854940000001	0.6813848475000001	0.7604485831000001	0.6500534159	0.6802471447	0.674089232
GCF_002551465.1 | Streptomyces sp. b84 - ST 463:30	0.6959699806	0.6979076433	0.8890682936000001	0.3337228702	0.5556381498	0.5565888507	0.6615330348	0.5612300153	0.6837792065	0.3335771381	0.3335522374	0.33398507310000003	0.8179878808000001	0.5354039985	0.8216955570000001	0.8237966232	0.8200401784	0.6592178457	0.7903493932000001	0.8181316621	0.8965016616	0.8186332329	0.7868411519	0.9326114279000001	0.9356444909	0.9370901071000001	0.6663771915000001	0.7888157640000001	0.8113800218	1.0	0.6337987312000001	0.5921067383	0.6587554046	0.6550183525000001	0.5500945939	0.5482332397	0.5152502868000001	0.3315962148	0.6668890898000001	0.28785066200000003	0.5137072482	0.6977873856	0.5556671815	0.7814670812000001	0.5503120445	0.6579455015	0.7630882024000001	0.7813291522	0.7598800315	0.30621049240000003	0.5559297287	0.30623596680000004	0.7574131434	0.6600770911	0.5386393651	0.5503900742	0.6048149186	0.5531794089000001	0.7752487973000001	0.7803356496	0.8195610986	0.6952781549	0.7967406048	0.6661313978	0.7004179068	0.6940973809000001
GCF_002910875.1 | Streptomyces sp. SM13 - ST 480:31	0.6263033041	0.6287619301	0.6547069953	0.3381346255	0.5506600468	0.5707478144	0.7693680064	0.5720750908000001	0.613345232	0.33990543360000003	0.3412125603	0.3372608372	0.6631311349	0.5474509016	0.6664719647	0.6678567272	0.6665709356	0.5909211592	0.6553395791000001	0.6610394715	0.6559850825	0.6605130887	0.6445979803	0.6493075714000001	0.648405929	0.6509465764	0.7690159783	0.6651547632	0.6644259346	0.654667644	1.0	0.6239176913000001	0.7735708903	0.7706796371	0.5491622086	0.5517155385	0.5359194323	0.3349818996	0.7691053484	0.29535159310000003	0.5255359065	0.6237700054	0.5504117307	0.6412799079	0.5546474468	0.7255477356000001	0.6264713768	0.6395489252000001	0.6216834388	0.3174514918	0.5704645325000001	0.3177719915	0.639525101	0.7651670190000001	0.5490581411000001	0.5632619423	0.6428869103	0.5670723801	0.6617539582	0.6645142379	0.6602066938000001	0.6471407612	0.6548544441	0.5977215839000001	0.6275401437	0.6228112326
GCF_002910905.1 | Streptomyces sp. SM11 - ST 481:32	0.6200653422	0.6177976143	0.6443421789	0.3296673149	0.5368824491	0.5497602788	0.6445888993000001	0.5578436838	0.6093817492	0.3285307013	0.3289642743	0.3299990251	0.6468062582	0.5246701646	0.6517442907000001	0.6528032886	0.6504983152	0.58404154	0.6365388653	0.6492870855	0.6453111877000001	0.6461258399	0.6313392393	0.6404227743	0.6406564962	0.6415350158	0.6401350588	0.6454401722	0.6480101138000001	0.6449209845	0.6579066762	1.0	0.64420807	0.6408514728	0.5342515148	0.5362032806	0.5188358647	0.33309740330000004	0.6405108887000001	0.28509003920000003	0.5027187987	0.6168197316	0.5365962335000001	0.6270736262000001	0.5424717784	0.6402840409	0.6125691167	0.6284337130000001	0.6108346998	0.3251508569	0.5444909111	0.3250046244	0.6252129744	0.6441438277	0.5266745491	0.540649997	0.5951224603	0.5434281636	0.6456293995	0.6437801214000001	0.6461600858000001	0.6262812213	0.6352016508	0.5897652282	0.6208061283	0.6166671249
