	GCF_000299175.2 | Streptomyces sp. SM8 - ST 247:386	GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387	GCF_000495755.1 | Streptomyces sp. PVA 94-07 - ST 258:388	GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389	GCF_000725635.1 | Streptomyces sp. NRRL B-3253 - ST 324:390	GCF_000797385.1 | Streptomyces sp. CNQ431 - ST 330:391	GCF_000800535.1 | Streptomyces sp. M10 - ST 331:392	GCF_001014595.1 | Streptomyces sp. KE1 - ST 345:393	GCF_001431765.1 | Streptomyces sp. FR-008 - ST 377:394	GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395	GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407	GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408	GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409	GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410	GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411	GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412	GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413	GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414	GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415	GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416	GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417	GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418	GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419	GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420	GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421	GCF_004196225.1 | Streptomyces sp. SCA2-2 - ST 560:422	GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423	GCF_009834105.1 | Streptomyces sp. GF20 - ST 617:424	GCF_009846825.1 | Streptomyces sp. FR-008 - ST 377:425	GCF_010523235.1 | Streptomyces sp. 604F - ST 644:426	GCF_013363465.1 | Streptomyces odorifer KAI-180 - ST 673:427	GCF_013363555.1 | Streptomyces fungicidicus CAI-93 - ST 447:428	GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429	GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430	GCF_016613285.1 | Streptomyces sp. DEF1AK - ST 738:431	GCF_016613335.1 | Streptomyces sp. DEF147AK - ST 738:432	GCF_016803985.1 | Streptomyces koyangensis SCSIO 5802 - ST 746:433	GCF_017979945.1 | Streptomyces sp. 604F - ST 644:434	GCF_018619165.1 | Streptomyces sp. McG6 - ST 775:435	GCF_018619195.1 | Streptomyces sp. McG5 - ST 775:436	GCF_018619235.1 | Streptomyces sp. McG2 - ST 775:437	GCF_018638335.1 | Streptomyces sp. G11C - ST 778:438	GCF_019067045.1 | Streptomyces sp. NK08203 - ST 786:439	GCF_900091785.1 | Streptomyces sp. BvitLS-983 - ST 635:440	GCF_900091885.1 | Streptomyces sp. ScaeMP-6W - ST 632:441	GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442
GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	0.9186719541	0.9056758417	0.8159621028	0.843039183	0.9296247928	0.8044128958000001	0.8388802831000001	0.8376302974000001	0.9404183986	0.9381042707	1.0	0.8399083209	0.8541784407	0.8538178292	0.8258142636	0.8511035332	0.8552244588	0.9088747409	0.9264575388	0.7982813486	0.9256133309000001	0.9161278231000001	0.9361051565	0.9346394079	0.93931283	0.9350390006	0.9342342053	0.9308711826	0.9206480536	0.9310055309	0.921590937	0.9216270413000001	0.9230730836000001	0.9249792760000001	0.9294221196	0.9292149873000001	0.8244356832	0.9435754398	0.9261057016	0.9409962113	0.8111820939000001	0.8355273293000001	0.8844059453	0.9056338399	0.8454810424	0.9330817443	0.9338220984000001	0.8295656594	0.809028925	0.8983578869000001	0.9168209970000001	0.8899842766	0.8025937277	0.9379034674000001	0.9304468491000001	0.9236473003000001	0.9284099044
GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	0.8382555548	0.8235797335	0.7940808296	0.8156563082	0.8547316129	0.7949593957000001	0.8105217274000001	0.8038524509	0.8621508777	0.8584761114	0.8590160206	1.0	0.9593101166	0.9583365147	0.7886423107	0.7853103205	0.7883077730000001	0.8373602176	0.8412151988000001	0.7881229975	0.8507324597	0.8318790356	0.8493551763	0.8589317241000001	0.8652586658	0.8650775682	0.8583379711	0.8465285235000001	0.8462865206	0.8540053099	0.8461658869	0.8504730973	0.8586535311	0.8465695683000001	0.8489717966	0.848452042	0.7807915599	0.8591114977000001	0.8520695809000001	0.8616352423	0.7993080924	0.8067781116	0.9114809269	0.8235098542	0.8118962156	0.8589710036	0.8590174917000001	0.7805379349	0.7886754114000001	0.8433761598	0.8537397688	0.8377372713000001	0.7883875089	0.8559079383	0.860916148	0.8447026888	0.8517019425000001
GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	0.8288073237	0.8147381380000001	0.7857445727	0.8088992277	0.8459331048000001	0.792699358	0.8023497076	0.7952798276	0.8544983573	0.8488013113	0.8500856769	0.9334772495	1.0	0.9646720731	0.7798920629	0.7744681521	0.7774352771	0.8272224807	0.8339225974000001	0.7781205488	0.84188303	0.8226762388000001	0.8404931609	0.8496189992000001	0.8573293441000001	0.8565793674000001	0.8491975578000001	0.8372132473	0.8378121980000001	0.84532943	0.8377776982	0.8411340553000001	0.8495136389	0.8369917902	0.839686782	0.8392870998	0.7728967655000001	0.8501447989	0.8425753162	0.8542183507000001	0.7910435112	0.7991708598	0.9014864971000001	0.8145185418	0.803317849	0.8506242171	0.8506233582	0.7727971312	0.7800804518000001	0.8331783467	0.8443622907	0.8270645833	0.7793049939000001	0.8464577592	0.8529858064	0.8354866832000001	0.8423333882
GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	0.8291559682	0.8155223463	0.7862228708	0.8097584093	0.8464520783	0.7933685705	0.8025917868	0.7957858672	0.8566685531	0.8493306791	0.8506409318	0.9335330837	0.9657098702	1.0	0.7806270325	0.7755009535	0.7782742239	0.8287605852000001	0.8343228897	0.7784126581	0.843069468	0.8235713079	0.8409903751000001	0.8501522562	0.858213972	0.8575432969000001	0.8496962544000001	0.8380055841	0.8383260178	0.8461527107	0.8383492334	0.8417969049	0.8504473246	0.8379549968000001	0.8402030483	0.8398611187	0.7733648245	0.8508355423	0.8434274481	0.8557029528000001	0.7916610717	0.800136084	0.9022597023000001	0.8158195643	0.8037729203	0.8509595025000001	0.8512458292	0.7731193402000001	0.7805967948	0.8337629906	0.8448000392	0.8260711492	0.7798190696	0.8469704185	0.8538057160000001	0.8361752715	0.8427258187000001
GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	0.7946736691	0.7846875827	0.7615226165000001	0.8045157690000001	0.8103017138	0.7595826314	0.8048813805	0.8160978339	0.8112533073	0.8101849077000001	0.8002370133000001	0.7472173522000001	0.7593756421000001	0.7592744473	1.0	0.7364264466	0.7399692401	0.7819572746	0.7978038778000001	0.7441480555000001	0.8062292505	0.7977000347000001	0.8108196751000001	0.8158049823	0.8088338317	0.8153537873000001	0.813400003	0.8049678003	0.8020652101	0.8031334704	0.8026124426	0.8062458376	0.8069203301000001	0.8037342273	0.8059737546	0.8059648338000001	0.9068443365000001	0.8141878170000001	0.8094588420000001	0.8108642788	0.757443602	0.8021160863	0.7832765704	0.78547693	0.8007850820000001	0.8146709315	0.8147195775	0.8910033088	0.7556360344	0.7739932721	0.7895800583	0.7676044794	0.7590577008	0.8043250879	0.8074098565000001	0.8027804037	0.8042064697
GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	0.9260190575	0.9100401191	0.8053265609	0.834030201	0.9284731459000001	0.791099391	0.8279530416	0.8274945958000001	0.9298174759000001	0.93587293	0.9173473458	0.8276054476	0.8387661311	0.8389820983	0.8191143546	1.0	0.9760688788	0.9244643416	0.9164578958	0.7865490408	0.9204336771	0.9180507509	0.9366530787	0.9327396224000001	0.9312549835	0.9330255116	0.9283356276	0.920714605	0.9136467561	0.9234446601	0.9135141990000001	0.9089097407000001	0.9153413158	0.9168506057	0.9210311915	0.9210127421000001	0.8138412196	0.9330906273	0.9182981907000001	0.9272505203	0.7988132811	0.8251488786000001	0.8560946708	0.9102278694	0.8375924973000001	0.9357665743	0.9356605287	0.8156001199	0.7969729861	0.9185747776000001	0.9322224174	0.9102484894	0.7872848487	0.924780153	0.9328966754	0.9188578761	0.9336738783
GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	0.9249702381	0.9090157941	0.8050777174	0.8340889681	0.9288814929	0.7913323051000001	0.8284112904	0.8271434969	0.9289560326	0.9362197254	0.917562713	0.8269553727000001	0.8381192087	0.8381219866	0.8192813255	0.9715937098	1.0	0.9238546107000001	0.9165642195	0.7867082155	0.9198212836	0.9184906791	0.9371793285000001	0.9333240943000001	0.9319589207000001	0.9336440135	0.9285589502	0.9209949378000001	0.9137239917000001	0.9235757424000001	0.9136923548	0.9093963636	0.9157657334	0.9173344638	0.9210089815	0.9208063506	0.8143249706	0.9323607873	0.9181459134000001	0.9270159923	0.7987108168	0.8250695010000001	0.8560363791000001	0.9090698084000001	0.8361498462	0.9363729717	0.9362314542	0.8156398337	0.7969391468	0.9181679821000001	0.9320998210000001	0.9101412984	0.7875699756000001	0.9248847411000001	0.9335724059	0.9190758858	0.9342009784
GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	0.8749446182	0.8563420271000001	0.7620827021000001	0.7986167622	0.8793099034	0.7557476047	0.7914176803	0.7880179593000001	0.8914588410000001	0.8840602176000001	0.8792310051000001	0.7920304984000001	0.8040946935000001	0.8047240704	0.7806308854	0.8297317515	0.8330037326	1.0	0.8873775616	0.7450569626	0.8862967810000001	0.868195966	0.884756665	0.8812457629	0.8955504175000001	0.8899457202000001	0.876393034	0.8857191679	0.8907754737	0.8899291613	0.8912417665000001	0.8942764962	0.8916713236	0.8859177354000001	0.8980382864	0.8981109229	0.7767612536	0.8955523656000001	0.9005944781	0.8916419628000001	0.7658714874	0.7842494899	0.8182959594	0.856213313	0.7918369403000001	0.8812838901000001	0.8816356621	0.7766859733	0.7549360799	0.8651136469	0.880516476	0.8569151873	0.7528550866	0.8956963862	0.8884442881	0.8833889564	0.8812337959000001
GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	0.8610027852000001	0.8568852727	0.7553069332	0.7822604644000001	0.8691322122	0.7451339313	0.7769146037	0.7788400862	0.8854316395	0.8729091513	0.8653125503	0.7682193008	0.7826347593	0.7821689730000001	0.7689664127	0.7941610535	0.7979115259	0.8567556264	1.0	0.7352272081	0.8747150636000001	0.85844788	0.8757701023000001	0.8739897162	0.8827867208	0.8699877434000001	0.8658742614	0.8846678684	0.8833687185	0.8755336490000001	0.8838225477	0.8755242446	0.8784484738	0.8792744483	0.8752961209000001	0.8750854624000001	0.7699314379000001	0.8935374212	0.8824711362000001	0.8850291315000001	0.7510128868	0.7771057816	0.8034634772	0.8569838845000001	0.784068392	0.8749844324	0.8755934341	0.7686329598	0.7486956441	0.8382665874	0.8555745689	0.8306937662	0.7429771007	0.8852184285	0.8615385670000001	0.873040141	0.8682460496000001
GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	0.7780763252	0.7653480874	0.9212120970000001	0.7960014959	0.7869224632	0.9023426395	0.7928799091000001	0.7870055685	0.7926207407	0.7917339993	0.7924576717	0.7649705440000001	0.7761629057	0.7756198658	0.7623303107	0.7244267559	0.7279107501000001	0.7645583021	0.7814373750000001	1.0	0.7849767727	0.7753972523	0.7922020731	0.7893359421	0.7968733869	0.7903429148000001	0.7882320133	0.7883992233	0.7858542326	0.7875931596	0.7857909755	0.7869804370000001	0.7873958204	0.7845835221	0.7846363553	0.7841945554	0.7528014817	0.7953085239000001	0.7846470648	0.7917601303	0.909855524	0.7905288306	0.7916571769	0.7651110519000001	0.7932505984	0.7884661929	0.7888999966	0.7553203414	0.9091068629	0.7692436096	0.7814310921000001	0.762725846	0.8978289686	0.79112656	0.7850360315	0.7840796074	0.7858715105
GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	0.8880636383	0.8756977837000001	0.7874391711000001	0.8146240154000001	0.9008786331	0.7758445001000001	0.8132283092	0.8148221533000001	0.9170175704	0.8952573738	0.8928602945	0.8023752675	0.8160026552	0.8162744703	0.8025575876000001	0.8237491786000001	0.8269927838000001	0.8837595517	0.9033853265	0.7627647665	1.0	0.8819188678000001	0.8991078802	0.9061342808	0.9064414777	0.907717996	0.896964717	0.9004034075	0.9234809155	0.9364771204000001	0.9268431536	0.9242351713	0.9318372539	0.9055015718	0.9127893811000001	0.9112099673	0.8025900556000001	0.9124523526	0.9112619993000001	0.9125196473	0.7826844180000001	0.8057917577	0.8419513580000001	0.8757148502000001	0.8205520553000001	0.9062781667	0.9071029085000001	0.8057912027	0.7792726454000001	0.8680519943	0.8859833298	0.8599463807000001	0.774458784	0.9007766504	0.8976798448000001	0.8951086317	0.8912520202
