	GCF_000331185.2 | Streptomyces rimosus ATCC 10970 - ST 249:652	GCF_000707925.2 | Streptomyces rimosus R6-500 - ST 249:653	GCF_000716515.1 | Streptomyces rimosus NRRL B-16073 - ST 269:654	GCF_000716845.1 | Streptomyces capuensis NRRL B-12337 - ST 249:655	GCF_000717285.1 | Streptomyces rimosus NRRL ISP-5260 - ST 249:656	GCF_000718295.1 | Streptomyces capuensis NRRL B-3501 - ST 249:657	GCF_000718675.1 | Streptomyces rimosus NRRL WC-3930 - ST 285:658	GCF_000718715.1 | Streptomyces rimosus NRRL WC-3874 - ST 249:659	GCF_000718815.1 | Streptomyces sp. NRRL WC-3703 - ST 249:660	GCF_000718835.1 | Streptomyces rimosus NRRL WC-3876 - ST 249:661	GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662	GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663	GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664	GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665	GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666	GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667	GCF_000725565.1 | Streptomyces peucetius NRRL WC-3868 - ST 323:668	GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669	GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670	GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671	GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672	GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673	GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674	GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675	GCF_001279365.1 | Streptomyces sp. NRRL F-5755 - ST 353:676	GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677	GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678	GCF_003947575.1 | Streptomyces sp. WAC 06783 - ST 528:679	GCF_003947585.1 | Streptomyces sp. WAC 06725 - ST 529:680	GCF_003994375.1 | Streptomyces lydicus WYEC 108 - ST 547:681	GCF_004125265.1 | Streptomyces lydicus ATCC 31975 - ST 554:682	GCF_004125275.1 | Streptomyces lydicus SW_ACT1 - ST 547:683	GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684	GCF_008087005.1 | Streptomyces sp. WAC01526 - ST 594:685	GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686	GCF_009811595.1 | Streptomyces libani NBRC 13452 - ST 92:687	GCF_009811635.1 | Streptomyces tubercidicus NBRC 13090 - ST 59:688
GCF_000718865.1 | Streptomyces rimosus NRRL WC-3882 - ST 249:662	0.9997703834	0.9997774592	0.9865467157000001	0.9998312944000001	0.9997921229000001	0.9997743804	0.9734075405	0.9997263676	0.9997888901	0.9997529614	1.0	0.9996908434	0.99978017	0.9998025380000001	0.9997867659	0.9733224251	0.9786505989000001	0.9997066640000001	0.999790634	0.9790030590000001	0.9998032159	0.9997748447	0.9997190968	0.985941319	0.9640683362	0.9997568594	0.9997916513	0.9866488873	0.9870145029	0.8643004732	0.8648602361000001	0.8642313593000001	0.9997896177000001	0.8645451293	0.9996051364	0.8647372710000001	0.8642418722
GCF_000720565.1 | Streptomyces rimosus NRRL WC-3925 - ST 249:663	0.9998158810000001	0.9997530188	0.9864303586000001	0.9997813907	0.9997511792	0.9997443652	0.9731737222000001	0.9997181125000001	0.9997925331	0.999717135	0.9996908434	1.0	0.9997779114	0.9997404078000001	0.9997826568	0.9731060714	0.9782041842	0.9997725314	0.9998131558000001	0.9785515675	0.9998171833	0.9998066884000001	0.9997605688000001	0.985860888	0.963715136	0.9997466806	0.9997919305	0.9863990722	0.9868462929	0.8637306034000001	0.8642213917	0.8636528062000001	0.9998345827	0.864071114	0.9998031185	0.8640636446000001	0.8639361625
GCF_000720605.1 | Streptomyces rimosus NRRL WC-3558 - ST 249:664	0.9998562029	0.9998295043000001	0.9863073386000001	0.999839801	0.9997850141000001	0.9998110832	0.9730186406	0.9997705335	0.9998189485000001	0.9997634577000001	0.99978017	0.9997779114	1.0	0.9998186626000001	0.9997799231000001	0.9729764527	0.9780732571	0.9998625949000001	0.9998461183	0.9783880463	0.9998098228000001	0.99983783	0.9997981130000001	0.9858281694000001	0.9633375463	0.999811219	0.9998368016	0.9863209354	0.9867498612000001	0.8635124575	0.8641516236000001	0.8634359073000001	0.9998891007	0.8638972029	0.9998541048	0.8638837481	0.8637415482
GCF_000720715.1 | Streptomyces rimosus NRRL WC-3900 - ST 249:665	0.9998840161	0.9998512282	0.9864887462	0.9998327265	0.9998676213000001	0.9998344139	0.9733752918	0.9997983702000001	0.9998721539000001	0.9998091722	0.9998025380000001	0.9997404078000001	0.9998186626000001	1.0	0.9998381119	0.9733027830000001	0.9782628513	0.9997870931	0.9998388075	0.9785268662000001	0.9998301353000001	0.9997816734	0.9998152518000001	0.9858707284	0.9637516385	0.9998332580000001	0.9998642820000001	0.986579657	0.9869402115	0.8635657688	0.8641138417	0.8635352927000001	0.999848127	0.8638997625	0.9998554035	0.8638845176000001	0.8637744795000001
GCF_000721045.1 | Streptomyces rimosus NRRL B-2626 - ST 249:666	0.9999488309000001	0.9998995178000001	0.9864323107	0.9998454032	0.9998442889	0.9998443853000001	0.9731263388	0.9997834749000001	0.999803345	0.9998221005000001	0.9997867659	0.9997826568	0.9997799231000001	0.9998381119	1.0	0.9730292007	0.9781224865	0.9998459933	0.9998713701	0.9784538815	0.9998628847000001	0.9998491345	0.9998185946	0.9859028127	0.9634566631	0.9998600677	0.9998862190000001	0.986405857	0.986821323	0.8636052568	0.8641449607	0.8635285321	0.9999523864000001	0.8639453606	0.9999341759	0.8639273839	0.8637530946
GCF_000721665.1 | Streptomyces rimosus NRRL WC-3929 - ST 285:667	0.9729397907	0.9735031173	0.9738789945	0.9732501947000001	0.9729565122	0.9732984241	0.9998111108000001	0.9731426766000001	0.9730158114	0.9730406408000001	0.9733224251	0.9731060714	0.9729764527	0.9733027830000001	0.9730292007	1.0	0.9748237085	0.9735344346	0.9731195445	0.9751818146000001	0.9732066395000001	0.9731225236000001	0.97320695	0.9738168719	0.9642279254	0.9732514962000001	0.9731884681	0.9736749582	0.9746068410000001	0.8632910208000001	0.8640195579000001	0.8632510417	0.9729350544	0.8639701092000001	0.9732347918	0.8637501493	0.8629996502
GCF_000725565.1 | Streptomyces peucetius NRRL WC-3868 - ST 323:668	0.9779672429	0.9786444205	0.9786972631	0.9782484582000001	0.9780582656000001	0.9782668867000001	0.9747774048000001	0.978261134	0.9781863561	0.9783963774000001	0.9786505989000001	0.9782041842	0.9780732571	0.9782628513	0.9781224865	0.9748237085	1.0	0.9786159386000001	0.9781747534	0.9997645286000001	0.9783412079	0.9782311341000001	0.9782535953	0.9780454510000001	0.9639493344000001	0.9782604258	0.9782213933	0.9784247739	0.9792574690000001	0.8635608731000001	0.8643068635000001	0.8635375973	0.9780297753	0.863707133	0.9781408616	0.8635340905000001	0.8630815809
GCF_001279015.1 | Streptomyces rimosus NRRL WC-3909 - ST 249:669	0.9998310495	0.999783104	0.9867219997000001	0.9998541318	0.9998644528	0.9998262838	0.9735843164	0.9997445849000001	0.9998452109	0.9997669554	0.9997066640000001	0.9997725314	0.9998625949000001	0.9997870931	0.9998459933	0.9735344346	0.9786159386000001	1.0	0.9998289858	0.9788870592000001	0.9998142241	0.9997463010000001	0.9997578566	0.9860561305000001	0.9639983275	0.99980009	0.999825845	0.9867556562	0.9870694322	0.8636934708	0.8642363150000001	0.8636182530000001	0.9998093178	0.8640494464	0.9998172757	0.8640260707	0.8638834418
GCF_001279025.1 | Streptomyces sp. NRRL WC-3701 - ST 249:670	0.9998684378	0.9998472337000001	0.9864158677	0.9998896465	0.9998673554	0.9998658138000001	0.9731806916	0.9997873527000001	0.9998404862	0.9997861588	0.999790634	0.9998131558000001	0.9998461183	0.9998388075	0.9998713701	0.9731195445	0.9781747534	0.9998289858	1.0	0.978459281	0.9998272459	0.99982507	0.9998081071	0.985853203	0.9635335925	0.9998108926	0.9998444583	0.9864475735	0.9867774170000001	0.8636630779000001	0.8642070704	0.8635862325	0.9998607463	0.8639568572	0.9998741772	0.8639529803	0.8638008245000001
GCF_001279065.1 | Streptomyces rimosus NRRL WC-3869 - ST 323:671	0.9783383685	0.9790512718000001	0.9789573931000001	0.9785534693000001	0.9784029023	0.9785933675	0.9751181549000001	0.9785579988	0.9784490184	0.9788010089	0.9790030590000001	0.9785515675	0.9783880463	0.9785268662000001	0.9784538815	0.9751818146000001	0.9997645286000001	0.9788870592000001	0.978459281	1.0	0.978618705	0.9785012617000001	0.9785053769000001	0.9783602849	0.9641422180000001	0.9785379254000001	0.9784965956	0.9786613485000001	0.9793434559	0.8634689606	0.8642518842	0.8634030881	0.9783772576	0.8637760755	0.9784917343	0.8636211605	0.8630044249000001
GCF_001279075.1 | Streptomyces rimosus NRRL WC-3875 - ST 249:672	0.9998351445	0.9998349654	0.9865062797	0.9998717906000001	0.9998526901	0.9998361	0.9732509355000001	0.9997712620000001	0.999805425	0.9997350957000001	0.9998032159	0.9998171833	0.9998098228000001	0.9998301353000001	0.9998628847000001	0.9732066395000001	0.9783412079	0.9998142241	0.9998272459	0.978618705	1.0	0.9998164014	0.9997944815	0.9858946409	0.9636135804	0.9997836404	0.9998090335	0.9864995593	0.9868683139000001	0.8636027447	0.8641607359	0.8635276937	0.9998351483000001	0.8639288655	0.9998214549000001	0.8639393804000001	0.8638099929
GCF_001279095.1 | Streptomyces rimosus NRRL WC-3899 - ST 249:673	0.9998173880000001	0.9997571928000001	0.9864730223	0.9998825286	0.9998037225	0.9998477792	0.9732237290000001	0.9997693304	0.9998361779	0.9997943881	0.9997748447	0.9998066884000001	0.99983783	0.9997816734	0.9998491345	0.9731225236000001	0.9782311341000001	0.9997463010000001	0.99982507	0.9785012617000001	0.9998164014	1.0	0.9997731619	0.9859100878	0.9635727383	0.9997952717	0.9997847379	0.9864557342	0.9867875729000001	0.8635761474	0.8641887103	0.8635010225	0.9998165191	0.8639250921	0.9998343699000001	0.8639331558000001	0.8636012553
GCF_001279105.1 | Streptomyces rimosus NRRL WC-3873 - ST 249:674	0.9997940854	0.999793562	0.9864815725	0.9998653501	0.9998360836000001	0.9998125655000001	0.9732703381000001	0.9997622731	0.9997985650000001	0.999765023	0.9997190968	0.9997605688000001	0.9997981130000001	0.9998152518000001	0.9998185946	0.97320695	0.9782535953	0.9997578566	0.9998081071	0.9785053769000001	0.9997944815	0.9997731619	1.0	0.9858736164	0.9636008546	0.9997763657000001	0.9997912731	0.986488048	0.9867747192	0.8637005876	0.8641893812	0.8636344932000001	0.9997805541	0.8639842435	0.9998022875	0.8639552495	0.8637784055000001
GCF_001279345.1 | Streptomyces rimosus NRRL WC-3896 - ST 352:675	0.9858585245	0.9861764060000001	0.9865322854	0.9859341315000001	0.9859158451000001	0.985941484	0.9738059843	0.9860315363000001	0.9858460047000001	0.9858726446	0.985941319	0.985860888	0.9858281694000001	0.9858707284	0.9859028127	0.9738168719	0.9780454510000001	0.9860561305000001	0.985853203	0.9783602849	0.9858946409	0.9859100878	0.9858736164	1.0	0.9638201675	0.9859059020000001	0.9858809215000001	0.9861810405	0.9868071327000001	0.8635629642	0.8643469048	0.8635288139	0.9858701845000001	0.8636545367	0.9861276167	0.8636464748	0.8640108453
GCF_001279365.1 | Streptomyces sp. NRRL F-5755 - ST 353:676	0.9633514526	0.9640919372000001	0.9634345716	0.9638108214000001	0.9633891193	0.9638526286	0.964325808	0.9635325784000001	0.9634447432000001	0.9640063358000001	0.9640683362	0.963715136	0.9633375463	0.9637516385	0.9634566631	0.9642279254	0.9639493344000001	0.9639983275	0.9635335925	0.9641422180000001	0.9636135804	0.9635727383	0.9636008546	0.9638201675	1.0	0.9636207054	0.9635626365000001	0.9634465676	0.964759867	0.8634047182	0.8643555112	0.8633894222	0.9633644029	0.8637979488	0.9634156420000001	0.8635939728	0.8636872334
GCF_001279375.1 | Streptomyces rimosus NRRL WC-3898 - ST 249:677	0.9998234631	0.9998040813000001	0.9865003111	0.9998667083	0.9998500836	0.9998304592	0.9733212607	0.9997627101000001	0.9998099627	0.9997518380000001	0.9997568594	0.9997466806	0.999811219	0.9998332580000001	0.9998600677	0.9732514962000001	0.9782604258	0.99980009	0.9998108926	0.9785379254000001	0.9997836404	0.9997952717	0.9997763657000001	0.9859059020000001	0.9636207054	1.0	0.9998149241000001	0.9865291257000001	0.9867802237000001	0.8637487971000001	0.8642513355	0.8636735947	0.9997706683	0.8640102207	0.9998270859	0.8639932508	0.8637792288
GCF_001507395.1 | Streptomyces rimosus NRRL WC-3897 - ST 249:678	0.9998689397	0.9998543567	0.9864904841000001	0.9999077317	0.9998821860000001	0.9998730495	0.9732631837000001	0.9997858114	0.9998422161	0.9997958087000001	0.9997916513	0.9997919305	0.9998368016	0.9998642820000001	0.9998862190000001	0.9731884681	0.9782213933	0.999825845	0.9998444583	0.9784965956	0.9998090335	0.9997847379	0.9997912731	0.9858809215000001	0.9635626365000001	0.9998149241000001	1.0	0.9864511837000001	0.9867518828	0.8634754085	0.8641541191000001	0.863398757	0.9998578595000001	0.8638777118000001	0.9998749983	0.8638990272	0.8636808917000001
GCF_003947575.1 | Streptomyces sp. WAC 06783 - ST 528:679	0.9863332917000001	0.9866899240000001	0.9869566437	0.9865547301	0.9863603199000001	0.9865776111000001	0.9735833835000001	0.9863844097000001	0.9864124134000001	0.9865100082	0.9866488873	0.9863990722	0.9863209354	0.986579657	0.986405857	0.9736749582	0.9784247739	0.9867556562	0.9864475735	0.9786613485000001	0.9864995593	0.9864557342	0.986488048	0.9861810405	0.9634465676	0.9865291257000001	0.9864511837000001	1.0	0.9876454326	0.8633197844	0.8642764027000001	0.8632934859	0.9863155723	0.8634917501	0.9864255898000001	0.8636636284	0.8633510921
GCF_003947585.1 | Streptomyces sp. WAC 06725 - ST 529:680	0.9867752534	0.9872289901	0.9876018427000001	0.9870238201	0.9867927924000001	0.9870070068000001	0.9746661912000001	0.9868864927000001	0.9867109421	0.9869858635000001	0.9870145029	0.9868462929	0.9867498612000001	0.9869402115	0.986821323	0.9746068410000001	0.9792574690000001	0.9870694322	0.9867774170000001	0.9793434559	0.9868683139000001	0.9867875729000001	0.9867747192	0.9868071327000001	0.964759867	0.9867802237000001	0.9867518828	0.9876454326	1.0	0.8642076769	0.8649698583000001	0.8641707660000001	0.986773396	0.864363469	0.9869267871	0.8642580243	0.8633174645
GCF_003994375.1 | Streptomyces lydicus WYEC 108 - ST 547:681	0.8639487928	0.8639775686000001	0.8637508821000001	0.8635135046	0.8635734091	0.8635262134	0.8633480312	0.8636040676000001	0.8635995399	0.8640649849	0.8643004732	0.8637306034000001	0.8635124575	0.8635657688	0.8636052568	0.8632910208000001	0.8635608731000001	0.8636934708	0.8636630779000001	0.8634689606	0.8636027447	0.8635761474	0.8637005876	0.8635629642	0.8634047182	0.8637487971000001	0.8634754085	0.8633197844	0.8642076769	1.0	0.9023865835	0.9999777146000001	0.8639728469	0.9672440552	0.8639636704	0.9661015662	0.9221323961000001
GCF_004125265.1 | Streptomyces lydicus ATCC 31975 - ST 554:682	0.8648349496000001	0.8646852331	0.8645566897	0.8641183087000001	0.8641485518	0.8641157711	0.8641026925	0.8641362595000001	0.8642165905	0.8644140418	0.8648602361000001	0.8642213917	0.8641516236000001	0.8641138417	0.8641449607	0.8640195579000001	0.8643068635000001	0.8642363150000001	0.8642070704	0.8642518842	0.8641607359	0.8641887103	0.8641893812	0.8643469048	0.8643555112	0.8642513355	0.8641541191000001	0.8642764027000001	0.8649698583000001	0.9023865835	1.0	0.90235781	0.8648482576000001	0.902559042	0.8649016154	0.9020988599	0.8994654466
GCF_004125275.1 | Streptomyces lydicus SW_ACT1 - ST 547:683	0.8638849379	0.8639127644	0.8637237663	0.8634722247000001	0.8634984861	0.8634866819	0.8633474713	0.8635876914	0.8635246197	0.8640213485	0.8642313593000001	0.8636528062000001	0.8634359073000001	0.8635352927000001	0.8635285321	0.8632510417	0.8635375973	0.8636182530000001	0.8635862325	0.8634030881	0.8635276937	0.8635010225	0.8636344932000001	0.8635288139	0.8633894222	0.8636735947	0.863398757	0.8632934859	0.8641707660000001	0.9999777146000001	0.90235781	1.0	0.8636930996000001	0.9672580178	0.8636796992	0.9661373629000001	0.9221485712
GCF_006229535.1 | Streptomyces rimosus WT5260 - ST 249:684	0.9999471182	0.9999187118	0.9863649368	0.9999616417	0.9999002378	0.9999262270000001	0.9729343431	0.9998100390000001	0.9998759933	0.9997866177	0.9997896177000001	0.9998345827	0.9998891007	0.999848127	0.9999523864000001	0.9729350544	0.9780297753	0.9998093178	0.9998607463	0.9783772576	0.9998351483000001	0.9998165191	0.9997805541	0.9858701845000001	0.9633644029	0.9997706683	0.9998578595000001	0.9863155723	0.986773396	0.8639728469	0.8648482576000001	0.8636930996000001	1.0	0.8640683098	0.9999532018	0.8641971016000001	0.8643254166000001
GCF_008087005.1 | Streptomyces sp. WAC01526 - ST 594:685	0.864113491	0.8642357356	0.8639934765	0.8638647073	0.8638936964	0.8638770786000001	0.8639901806	0.8639977591	0.8639263894	0.8644383398000001	0.8645451293	0.864071114	0.8638972029	0.8638997625	0.8639453606	0.8639701092000001	0.863707133	0.8640494464	0.8639568572	0.8637760755	0.8639288655	0.8639250921	0.8639842435	0.8636545367	0.8637979488	0.8640102207	0.8638777118000001	0.8634917501	0.864363469	0.9672440552	0.902559042	0.9672580178	0.8640683098	1.0	0.8640799360000001	0.9854645822	0.9232909011
GCF_008704655.1 | Streptomyces rimosus ATCC 10970 - ST 249:686	0.9999839211	0.9998575070000001	0.9866359535	0.9999037447	0.9999108199000001	0.9998522373000001	0.9732269475	0.9997929968	0.9998982582	0.9996691875	0.9996051364	0.9998031185	0.9998541048	0.9998554035	0.9999341759	0.9732347918	0.9781408616	0.9998172757	0.9998741772	0.9784917343	0.9998214549000001	0.9998343699000001	0.9998022875	0.9861276167	0.9634156420000001	0.9998270859	0.9998749983	0.9864255898000001	0.9869267871	0.8639636704	0.8649016154	0.8636796992	0.9999532018	0.8640799360000001	1.0	0.8645186272000001	0.8643375783
