	GCF_000299175.2 | Streptomyces sp. SM8 - ST 247:386	GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387	GCF_000495755.1 | Streptomyces sp. PVA 94-07 - ST 258:388	GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389	GCF_000725635.1 | Streptomyces sp. NRRL B-3253 - ST 324:390	GCF_000797385.1 | Streptomyces sp. CNQ431 - ST 330:391	GCF_000800535.1 | Streptomyces sp. M10 - ST 331:392	GCF_001014595.1 | Streptomyces sp. KE1 - ST 345:393	GCF_001431765.1 | Streptomyces sp. FR-008 - ST 377:394	GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395	GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407	GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408	GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409	GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410	GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411	GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412	GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413	GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414	GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415	GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416	GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417	GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418	GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419	GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420	GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421	GCF_004196225.1 | Streptomyces sp. SCA2-2 - ST 560:422	GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423	GCF_009834105.1 | Streptomyces sp. GF20 - ST 617:424	GCF_009846825.1 | Streptomyces sp. FR-008 - ST 377:425	GCF_010523235.1 | Streptomyces sp. 604F - ST 644:426	GCF_013363465.1 | Streptomyces odorifer KAI-180 - ST 673:427	GCF_013363555.1 | Streptomyces fungicidicus CAI-93 - ST 447:428	GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429	GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430	GCF_016613285.1 | Streptomyces sp. DEF1AK - ST 738:431	GCF_016613335.1 | Streptomyces sp. DEF147AK - ST 738:432	GCF_016803985.1 | Streptomyces koyangensis SCSIO 5802 - ST 746:433	GCF_017979945.1 | Streptomyces sp. 604F - ST 644:434	GCF_018619165.1 | Streptomyces sp. McG6 - ST 775:435	GCF_018619195.1 | Streptomyces sp. McG5 - ST 775:436	GCF_018619235.1 | Streptomyces sp. McG2 - ST 775:437	GCF_018638335.1 | Streptomyces sp. G11C - ST 778:438	GCF_019067045.1 | Streptomyces sp. NK08203 - ST 786:439	GCF_900091785.1 | Streptomyces sp. BvitLS-983 - ST 635:440	GCF_900091885.1 | Streptomyces sp. ScaeMP-6W - ST 632:441	GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442
GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396	0.9303356593000001	0.9165658215	0.8489318087000001	0.8776312812	0.9409913207	0.8375267312	0.8741461367000001	0.8713331652	0.9513042070000001	0.9494650449	1.0	0.8580664863	0.8728735677	0.8725647393	0.8618903784	0.8617583316	0.8656617682000001	0.9196249064	0.9373650673	0.8305272423000001	0.9386150531	0.9270934637	0.9473705635	0.9459540089	0.9508752705	0.9463678419	0.9456213026	0.9417837456	0.9336989698	0.9442149607	0.9346884579	0.9346665940000001	0.9358806193	0.9358879552	0.9405494385000001	0.9403303674000001	0.8599349921	0.9549500229000001	0.9369256304	0.9519549476	0.8446412936000001	0.8699081239	0.9043762305	0.9164779342	0.8804163474000001	0.9446454794	0.9454107181	0.865416374	0.8428132074	0.9085426101	0.9275888551	0.9001487181000001	0.8356940420000001	0.9488970134	0.9415242548	0.9348440948000001	0.9396650987
GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397	0.8567002955	0.8411170737	0.8264231573	0.8492382205000001	0.8732687414	0.8276734811	0.8446058876	0.8364523757000001	0.8805998848000001	0.8771852164	0.8775872796	1.0	0.9595786001000001	0.9586136779000001	0.8232991866	0.8022138926	0.8051480859	0.8550789496000001	0.8592369862	0.8204731223	0.8692566421	0.849775923	0.8675386421	0.8774723833	0.8839527652	0.8837962356	0.8769733719	0.8642727062000001	0.8647177268	0.8729867234	0.8645944451	0.8690820175	0.8773343902	0.8645061765000001	0.8670178578000001	0.8664707399	0.8145887002000001	0.8777567552000001	0.8702396594	0.8801107299	0.8321553161	0.8400972778	0.914098089	0.8410233619	0.8454693010000001	0.8777598446	0.8777015873	0.8144295226	0.821495272	0.8611468231	0.8720413673	0.8554617408	0.8209671319	0.8741506912	0.8794245892	0.8628343704	0.8700035410000001
GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398	0.8472267753	0.8322769145000001	0.8179003801	0.8425870547000001	0.8644806780000001	0.8254635641	0.8364164597	0.8278354603	0.8730681192	0.8675063524000001	0.8686912269	0.9337385031000001	1.0	0.9649067003	0.8143808290000001	0.7912682609	0.7941119883000001	0.8449463535	0.8519843105	0.8101170273	0.8604633851	0.8405097666	0.8586921574	0.8681226246	0.8760766153	0.8753435306	0.8678142738	0.8549458525	0.8562455354	0.8642911439000001	0.8562096041	0.8596952280000001	0.8681931988	0.8548115753000001	0.8576375518	0.8572196892	0.8066316897	0.8688422529000001	0.8606398923	0.8728299132	0.8236930521	0.8325277179	0.9041006077	0.8320155177	0.8368109884	0.8694920228	0.8694160088	0.8066414241000001	0.8126771693	0.8509294186	0.8627067303	0.8447805828	0.8115863461	0.8646368575000001	0.8716049559	0.8536470285000001	0.8606131228
GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399	0.8476151551000001	0.833134161	0.8185052743000001	0.843483481	0.8650594443	0.8262485628	0.8366410181	0.8283236432000001	0.8754100541000001	0.8680938194000001	0.8693180882	0.9338030734	0.9659447498	1.0	0.8151700986	0.7923975246	0.7950221860000001	0.8465499568	0.8525016255000001	0.8104972985000001	0.8617360197	0.8415310711	0.85926355	0.8687667875	0.8771185560000001	0.8763990133	0.8683542076	0.8558249068	0.8567836283	0.8652231005000001	0.8568132928000001	0.8604514188	0.8691507060000001	0.8558995695	0.8582197043	0.8578836502	0.8071086693	0.8695741772000001	0.8616463097	0.8744845797	0.8244825949	0.8335503235	0.9048671669	0.8334392608000001	0.8372784461	0.8699502138	0.8701835171000001	0.8070033389	0.8133384962	0.85158217	0.8631634973000001	0.8437652219	0.8122589672	0.8652109195000001	0.8725346060000001	0.8544368385000001	0.8610745162000001
GCF_002844215.1 | Streptomyces sp. EAG2 - ST 472:400	0.8294908118000001	0.8184724269	0.7967972265000001	0.8381060293	0.8454638388	0.7946477431000001	0.8394084593000001	0.8492696551000001	0.8465787935	0.8451265228	0.8351957729	0.7800538089	0.792957121	0.7928726526000001	1.0	0.7670336906	0.7705555762	0.8150245558	0.8322739474	0.7776679255000001	0.8411952583000001	0.8320868904000001	0.8459936479	0.8512715279	0.8438943437	0.8508780391	0.8486997026	0.8398766594	0.8368500151	0.8379103303000001	0.8374412938	0.8413109493	0.8420602926	0.8383930266	0.8408292286	0.8408315982000001	0.9208096364	0.8496999421	0.8443990632	0.8461706691	0.7923715572000001	0.8360318148	0.8195029133	0.8192858881	0.8345058084	0.8501772024	0.8502163701000001	0.9053226511	0.7907836631	0.8057052957	0.8226472001	0.7990929267	0.7941232307	0.8391030629	0.8421780744	0.8374535598	0.8391635567
GCF_002910795.1 | Streptomyces sp. SM9 - ST 479:401	0.9354513831000001	0.9187781868	0.8358061554	0.8663390828	0.9376964809	0.8218524716000001	0.8606668813	0.8592036376000001	0.9407532	0.9449682041	0.9288314375000001	0.8454194097000001	0.8569610203	0.857261793	0.8531582609	1.0	0.9770322818	0.9352079743	0.9272131562	0.8169460003	0.9332369827	0.9273272638000001	0.9459764129	0.9420499335	0.9409341288	0.9422175291	0.9373549334	0.9313647500000001	0.9261968855	0.9364155612	0.9260852585	0.9214201806000001	0.9279396619	0.9277616789	0.9316962202	0.9316780808	0.8471742790000001	0.9439587551	0.9290647689	0.9382000427	0.8299986062	0.8573447381	0.8752297074000001	0.9189419064000001	0.8700454089	0.9451812256000001	0.9450275835	0.8489748844	0.8283260618	0.9267812218	0.9407711844000001	0.9183853218	0.817949868	0.9354909177	0.9421530335	0.9299562345	0.9428992289
GCF_002910815.1 | Streptomyces sp. FM008 - ST 479:402	0.9340980425000001	0.9173878609	0.8353598481000001	0.866124404	0.9377429294	0.8219075022000001	0.8609109409	0.8585360080000001	0.9395537984000001	0.9449765285	0.9287608094	0.8446212994000001	0.8560976468	0.8561578342	0.8531459952	0.9725526956	1.0	0.9342289115	0.9270039548000001	0.8169406531000001	0.932291186	0.9274394646	0.9461312005	0.9422901644	0.9412912079	0.94248369	0.9372571091	0.9313383732	0.9259332364	0.9362070706000001	0.9259219706	0.9215398652000001	0.9280438078000001	0.927876672	0.9313457809000001	0.9311260198	0.8475906985	0.942915033	0.9286091063	0.9376511051	0.8297173569	0.8568913488000001	0.8749443267	0.9174685737	0.8682953170000001	0.9454912079000001	0.9453015404	0.8489484645	0.8281341197000001	0.9261116381000001	0.9403586119	0.918023841	0.8180501074000001	0.9352166021	0.9425431057	0.9298727330000001	0.9431062437000001
GCF_003687515.1 | Streptomyces sp. S5 - ST 516:403	0.8848640891	0.8657510946	0.7915994107000001	0.8302861265	0.8892293743	0.7856788421	0.8233080154	0.8186356254	0.9007529703	0.8940257473000001	0.8896305447	0.8087900433	0.8213230358	0.8219974975000001	0.8136420764000001	0.8393744524000001	0.8423578357	1.0	0.8969786566	0.7740937417	0.8981852291	0.8777395918	0.8944884221	0.8909648573000001	0.9055910884	0.8998843939000001	0.8860287774000001	0.8948595361	0.9033246077	0.9019395052	0.9037865868	0.9065142117	0.9035597717	0.8953919253	0.9067641257	0.9068433022	0.8089193140000001	0.9049640769	0.910549154	0.9009244035	0.7961121952	0.8154867924	0.8363522463	0.8656200149000001	0.8233510128	0.8912984007	0.8916400147	0.8089472832	0.7850735382	0.8739149057000001	0.8897452046000001	0.8656602294	0.782734421	0.9051885264	0.8982808254	0.8925780272	0.8909637441
GCF_004000395.1 | Streptomyces sp. B29(2018) - ST 548:404	0.8712361095000001	0.8664476607	0.7852494495	0.8139148491	0.8791050349	0.7752098557	0.8091022176	0.8098513447	0.8948021779	0.8831146655000001	0.8755001962000001	0.7846772593	0.7995856424000001	0.7992113475	0.8021905252	0.8034810768	0.8069997981	0.8660254034	1.0	0.7644318826000001	0.8868112642	0.8683382126	0.8859464629	0.8838203981	0.8929140442	0.8799511616000001	0.8756310516	0.8933088944	0.8953660385000001	0.8875149815000001	0.8958225547	0.8873983670000001	0.8902568998	0.8883314173	0.8846391178	0.8844160993	0.8026611480000001	0.9030795226	0.8912410025	0.8943944302	0.7814903788	0.8088539416	0.8213271239000001	0.8664922644	0.815970784	0.8854687197000001	0.8860570317	0.8013335162	0.7793938707	0.8470783704	0.8648377628	0.8395027279	0.7729713412	0.8939807712000001	0.8712394683	0.882764419	0.8781065569000001
GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405	0.8095994827	0.7958711263	0.9280905544	0.828242043	0.8184072097	0.9099710431	0.8257383193000001	0.8190085089	0.8243715095	0.8234076602	0.8244683228	0.7963703289	0.8080788854000001	0.8075893927000001	0.7966691936	0.7524229388	0.7558836578	0.7943550984000001	0.8124776084	1.0	0.8162289101	0.8063762277000001	0.8238898704000001	0.8207992696	0.8288262071	0.8219390393	0.8197114763000001	0.8197276119	0.8170828092	0.8191126046	0.8170311183000001	0.8183242472000001	0.8187017906	0.8156024794000001	0.8157352764	0.8152620621000001	0.7862591921000001	0.8272940436	0.8156845851000001	0.8234732019000001	0.9181093588	0.8223722718	0.8249579583000001	0.7955711193	0.8253847651	0.8200717418	0.8205480976	0.7891140425000001	0.9178413373000001	0.7989541592	0.8121464725	0.7922861779	0.9058423408	0.8225800348000001	0.8162429037000001	0.8152060874	0.8172847178
GCF_004124335.1 | Streptomyces sp. N1 - ST 553:406	0.9010121125	0.8875792551	0.8187645135	0.8477606262	0.9131359836	0.8073213596000001	0.8471021093000001	0.8474272052	0.9298854297	0.9074814239000001	0.9054019479000001	0.8198465015	0.8340118305	0.8343477491	0.8373643561	0.8352075952	0.8382042218	0.8956139664	0.9158780004	0.7931325814	1.0	0.8939227185	0.9113366478	0.9183723448000001	0.9190175416	0.9202177463000001	0.9090626415	0.9123763165000001	0.9309110844	0.9441262399	0.9343175844	0.9320766011	0.9393763431000001	0.917385957	0.9249373951000001	0.9233164944000001	0.8368337685	0.9252888539	0.923517546	0.9253350583000001	0.8143868883000001	0.8388032142	0.8611166149	0.887607283	0.8539847628	0.9188790671	0.9197448795000001	0.8400793162	0.8112133528000001	0.8792313806000001	0.897784325	0.8711175807	0.8057988340000001	0.9127204214	0.9099118037	0.9066113102000001	0.9034781516
