FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000213055.1_ASM21305v1_genomic.gbff	scheme_round_1	-	~515	851?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000220705.2_ASM22070v2_genomic.gbff	scheme_round_1	-	150,150	180	176	181	180	195
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000225525.1_ASM22552v1_genomic.gbff	scheme_round_1	236	153	183	179	184	183	198
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000226455.1_ASM22645v1_genomic.gbff	scheme_round_1	-	237	292	-	304	298	279
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000237305.1_ASM23730v1_genomic.gbff	scheme_round_1	-	389	260?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000239075.1_ASM23907v2_genomic.gbff	scheme_round_1	-	8	495	372	692	511	440
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000240165.1_ASM24016v1_genomic.gbff	scheme_round_1	-	567,567	260?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000241835.1_ASM24183v2_genomic.gbff	scheme_round_1	-	183,183,183,183,183	229	202	229	228	230
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000245355.1_ASM24535v1_genomic.gbff	scheme_round_1	-	428	504	379	536	520	451
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000253235.1_ASM25323v1_genomic.gbff	scheme_round_1	-	635	15	16	16	16	16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000261345.2_ASM26134v2_genomic.gbff	scheme_round_1	-	3,3,3,3,3,3	681	494	721	688	605
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000262345.1_Streptomyces_sulphureus_L180_version_1.0_genomic.gbff	scheme_round_1	-	-	194	186	196	195	186?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000280865.2_ASM28086v2_genomic.gbff	scheme_round_1	-	162,162,162,162,162,162	198	-	200	199	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000280905.1_ASM28090v1_genomic.gbff	scheme_round_1	-	-	942?	-	507?	~202	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000297155.3_ASM29715v3_genomic.gbff	scheme_round_1	-	-	307	-	-	318	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000297635.1_ASM29763v1_genomic.gbff	scheme_round_1	-	38	337	276	47	351	323
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000299175.2_ASM29917v2_genomic.gbff	scheme_round_1	-	5	5	257	92	92	39
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000316095.1_ASM31609v1_genomic.gbff	scheme_round_1	-	752?	789	131	137	810	148
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000317595.1_Sipom9103v1.0_genomic.gbff	scheme_round_1	-	112,112,112,112,112,112,112	140	137	647	411	370
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000331005.1_Sturgcar8v1.0_genomic.gbff	scheme_round_1	-	359,359,359,375,375,375,375	261?	-	847?	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000331185.2_ASM33118v2_genomic.gbff	scheme_round_1	-	46,46,46,46,46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000332625.1_STVIR_1.0_genomic.gbff	scheme_round_1	-	231	817	588	877	835	722
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000340335.1_ASM34033v2_genomic.gbff	scheme_round_1	162	95	121	119	125	120	137
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000340845.1_ASM34084v1_genomic.gbff	scheme_round_1	-	428	504	379	536	520	451
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000342125.1_S.mobaraensisn_1.0_genomic.gbff	scheme_round_1	190	120	148	145	151	146	162
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000349325.1_ASM34932v1_genomic.gbff	scheme_round_1	-	551,551,551,551,551,551	652	473	684	658	579
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000359525.1_ASM35952v1_genomic.gbff	scheme_round_1	-	5,5,5,5,5	36	5	5	36	39
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000364805.1_ASM36480v1_genomic.gbff	scheme_round_1	-	8,8,8,8,8	396	152	36	38	170
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000367365.1_ASM36736v1_genomic.gbff	scheme_round_1	202	126	157	153	159	157	172
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000373225.1_ASM37322v1_genomic.gbff	scheme_round_1	-	549?	5	111	5	36	129
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000373405.1_ASM37340v1_genomic.gbff	scheme_round_1	-	8	687	500	729	698	615
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000373565.1_ASM37356v1_genomic.gbff	scheme_round_1	-	414	484	-	515	505	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000373625.1_ASM37362v1_genomic.gbff	scheme_round_1	-	263?	900	-	707?	928	798
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000377525.1_ASM37752v1_genomic.gbff	scheme_round_1	-	108?	630?	-	197	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000377965.1_ASM37796v1_genomic.gbff	scheme_round_1	-	8	468	360	498	490	423
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000380165.1_ASM38016v1_genomic.gbff	scheme_round_1	230	148	177	173	178	177	192
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000382745.1_ASM38274v1_genomic.gbff	scheme_round_1	-	31	206	188	208	39	215
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000383595.1_ASM38359v1_genomic.gbff	scheme_round_1	-	95,95,95,95,95,95	121	119	125	120	137
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000383635.1_ASM38363v1_genomic.gbff	scheme_round_1	-	173?	658	-	693	666	296?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000384175.1_ASM38417v1_genomic.gbff	scheme_round_1	-	128,128	159	155	161	159	174
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000385945.1_ASM38594v1_genomic.gbff	scheme_round_1	-	11,11,11,11,11,11	133	130	13	13	147
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000403665.1_Streptomyces_lividans_1326_genomic.gbff	scheme_round_1	-	99	127	356	131	126	420
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000403765.2_SAlb2_genomic.gbff	scheme_round_1	-	610	805	582	867	827	716
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000404005.1_Streptomyces_sp._FXJ7.023_genomic.gbff	scheme_round_1	-	395?	195	149	156	196	212
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000411315.1_Stre_sp_HGB0020_V1_genomic.gbff	scheme_round_1	-	320,320,320	268?	~589	410	399,399	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000411495.1_Stre_sp_HPH0547_V1_genomic.gbff	scheme_round_1	-	89,89	115	237	119	114	131
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000412265.2_ASM41226v2_genomic.gbff	scheme_round_1	-	316,316,316,316,316,316	782	-	837	396	758
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000414115.1_STRAU_genomic.gbff	scheme_round_1	-	475	560	415	587	571	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000424765.1_ASM42476v1_genomic.gbff	scheme_round_1	-	-	942?	-	507?	~202	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000424825.1_ASM42482v1_genomic.gbff	scheme_round_1	-	573	684	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000424845.1_ASM42484v1_genomic.gbff	scheme_round_1	-	670?	488	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000424945.1_ASM42494v1_genomic.gbff	scheme_round_1	-	301?	366	-	785	753	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000424965.1_ASM42496v1_genomic.gbff	scheme_round_1	-	511?	~838	-	-	523	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000429085.1_ASM42908v1_genomic.gbff	scheme_round_1	-	505?	130	127	134	129	144
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000444875.1_ASM44487v1_genomic.gbff	scheme_round_1	-	523,523,523,523,523,523	617	-	645	626	549
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000478605.2_ASM47860v2_genomic.gbff	scheme_round_1	-	800,800,800,800,800,800	946	-	1026	989	~737
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000495635.1_GBA94-10.20_genomic.gbff	scheme_round_1	-	21,21,21,21,21	420	206	235	441	235
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000495755.1_PVA94-07.23_genomic.gbff	scheme_round_1	-	21,21,21,21,21,21	420	206	235	344	235
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000497425.1_S.niveus_v1_genomic.gbff	scheme_round_1	-	758?	876	618	950	903	780
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000497445.1_S.roseochromogenes_v1_genomic.gbff	scheme_round_1	-	187,187,187,187,187,187	232	208	237	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000498935.1_HCCB10043_genomic.gbff	scheme_round_1	-	3	597	440	626	607	531
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000504065.1_Velvet_for_version_02_of_Streptomyces_albulus_PD-1_genomic.gbff	scheme_round_1	-	610?	805	582	867	827	716
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000514055.1_ASM51405v1_genomic.gbff	scheme_round_1	-	29	37	35	529	350	444
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000515055.1_ASM51505v1_genomic.gbff	scheme_round_1	-	108?	604?	-	1001	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000518045.1_StrExf1.0_genomic.gbff	scheme_round_1	-	799	569	-	1025	988	843
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000527195.1_ASM52719v1_genomic.gbff	scheme_round_1	-	788	932	650	1013	971	835
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000590515.1_Streptomyces_sp._PRh5_version1.0_genomic.gbff	scheme_round_1	-	294	57	289	380	86	339
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000612545.1_P1-1_genomic.gbff	scheme_round_1	-	603	718	529	771	739	648
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000647875.1_ASM64787v1_genomic.gbff	scheme_round_1	-	182	228	200	790	226	662
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000695235.1_ASM69523v1_genomic.gbff	scheme_round_1	-	610,610,610	805	582	867	993	845
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000696595.1_StrepLeeu1.0_genomic.gbff	scheme_round_1	186	116	144	141	147	142	158
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000698495.1_NTK937_genomic.gbff	scheme_round_1	-	29,29,29,29,29,29	37	35	368	37	40
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000700005.2_ASM70000v2_genomic.gbff	scheme_round_1	-	150	236	212	242	237	238
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000707925.2_ASM70792v2_genomic.gbff	scheme_round_1	-	46,46,46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000709915.1_JSD_genomic.gbff	scheme_round_1	-	638	760	552	816	781	835?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000715745.1_ASM71574v1_genomic.gbff	scheme_round_1	2	2	2	2	2	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000715845.1_ASM71584v1_genomic.gbff	scheme_round_1	103	73	90	90	90	90	99
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716025.1_ASM71602v1_genomic.gbff	scheme_round_1	-	8	22	21	22	23	350
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716215.1_ASM71621v1_genomic.gbff	scheme_round_1	206	130	161	157	163	161	176
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716335.1_ASM71633v1_genomic.gbff	scheme_round_1	-	489	517?	-	352?	587	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716435.1_ASM71643v1_genomic.gbff	scheme_round_1	-	620?	568	419	593	577	502
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716445.1_ASM71644v1_genomic.gbff	scheme_round_1	231	149	178	174	179	178	193
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716455.1_ASM71645v1_genomic.gbff	scheme_round_1	-	409?	212	192	214	211	219
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716515.1_ASM71651v1_genomic.gbff	scheme_round_1	-	46	58	512	214	720	631
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716525.1_ASM71652v1_genomic.gbff	scheme_round_1	-	89?	115	113	119	114	131
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716535.1_ASM71653v1_genomic.gbff	scheme_round_1	-	261	313	258	365	324	773?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716605.1_ASM71660v1_genomic.gbff	scheme_round_1	-	620	737	540	791	760	172?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716625.1_ASM71662v1_genomic.gbff	scheme_round_1	-	94	747	118	124	119	136
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716675.1_ASM71667v1_genomic.gbff	scheme_round_1	155	88	114	112	118	113	130
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716685.1_ASM71668v1_genomic.gbff	scheme_round_1	-	347	408	326	437	429	380
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716805.1_ASM71680v1_genomic.gbff	scheme_round_1	-	-	182	178	183	182	197
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716845.1_ASM71684v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716875.1_ASM71687v1_genomic.gbff	scheme_round_1	194	123	152	148	155	150	166
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716935.1_ASM71693v1_genomic.gbff	scheme_round_1	38	11	12	13	13	13	38
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000716945.1_ASM71694v1_genomic.gbff	scheme_round_1	-	3?	321	105	612	594	504
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717015.1_ASM71701v1_genomic.gbff	scheme_round_1	-	2?	2	2	2	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717025.1_ASM71702v1_genomic.gbff	scheme_round_1	9	9	8	9	9	9	9
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717055.1_ASM71705v1_genomic.gbff	scheme_round_1	181	111	139	136	142	137	153
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717215.1_ASM71721v1_genomic.gbff	scheme_round_1	-	2?	434	339	42	454	399
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717285.1_ASM71728v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717345.1_ASM71734v1_genomic.gbff	scheme_round_1	-	43?	54	53	52	54	59
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717375.1_ASM71737v1_genomic.gbff	scheme_round_1	-	549?	650	110	5	36	5
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717595.1_ASM71759v1_genomic.gbff	scheme_round_1	-	298	363	292	385	378	341
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717635.1_ASM71763v1_genomic.gbff	scheme_round_1	-	352?	343	-	357	357	382?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717645.1_ASM71764v1_genomic.gbff	scheme_round_1	2	2	2	2	2	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717655.1_ASM71765v1_genomic.gbff	scheme_round_1	-	20	540	398	568	548	476
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717665.1_ASM71766v1_genomic.gbff	scheme_round_1	49	2	2	2	42	44	49
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717725.1_ASM71772v1_genomic.gbff	scheme_round_1	194	123	152	148	155	150	166
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717745.1_ASM71774v1_genomic.gbff	scheme_round_1	-	60	73	73	71	73	80
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717795.1_ASM71779v1_genomic.gbff	scheme_round_1	-	6	585	6	6	8	515
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717805.1_ASM71780v1_genomic.gbff	scheme_round_1	-	46?	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717815.1_ASM71781v1_genomic.gbff	scheme_round_1	-	409?	756	550	813	779	676
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717845.1_ASM71784v1_genomic.gbff	scheme_round_1	-	99	743	338	797	126	671
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717875.1_ASM71787v1_genomic.gbff	scheme_round_1	-	179	222	-	221	219	223
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717895.1_ASM71789v1_genomic.gbff	scheme_round_1	-	261	908	258	984	324	773?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717915.1_ASM71791v1_genomic.gbff	scheme_round_1	-	20	211?	-	259	252	249
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717925.1_ASM71792v1_genomic.gbff	scheme_round_1	-	32	649	472	415	387	576
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717945.1_ASM71794v1_genomic.gbff	scheme_round_1	-	711	854?	-	907	863	742
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717965.1_ASM71796v1_genomic.gbff	scheme_round_1	2	2	2	2	2	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000717995.1_ASM71799v1_genomic.gbff	scheme_round_1	-	146?	175	171	176	175	190
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718015.1_ASM71801v1_genomic.gbff	scheme_round_1	-	57	69	69	68	71	75
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718095.1_ASM71809v1_genomic.gbff	scheme_round_1	220	138	167	163	168	167	182
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718155.1_ASM71815v1_genomic.gbff	scheme_round_1	184	114	142	139	145	140	156
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718165.1_ASM71816v1_genomic.gbff	scheme_round_1	-	482	573	424	598	580	506
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718175.1_ASM71817v1_genomic.gbff	scheme_round_1	11	10	10	11	11	11	11
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718205.1_ASM71820v1_genomic.gbff	scheme_round_1	-	2	2	2	195	2	210
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718235.1_ASM71823v1_genomic.gbff	scheme_round_1	-	2	2	2	195	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718245.1_ASM71824v1_genomic.gbff	scheme_round_1	2	2	2	2	2	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718295.1_ASM71829v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718305.1_ASM71830v1_genomic.gbff	scheme_round_1	-	64?	150	79	153	148	164
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718315.1_ASM71831v1_genomic.gbff	scheme_round_1	-	106?	273	132	138	133	149
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718375.1_ASM71837v1_genomic.gbff	scheme_round_1	-	177	220	194	219	217	221
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718455.1_ASM71845v1_genomic.gbff	scheme_round_1	-	526	621	457	650	632	556
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718525.1_ASM71852v1_genomic.gbff	scheme_round_1	-	197	245	~443	252	246	244
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718595.1_ASM71859v1_genomic.gbff	scheme_round_1	-	94?	747	118	124	119	136
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718615.1_ASM71861v1_genomic.gbff	scheme_round_1	2	2	2	2	2	2	2
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718625.1_ASM71862v1_genomic.gbff	scheme_round_1	185	115	143	140	146	141	157
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718635.1_ASM71863v1_genomic.gbff	scheme_round_1	226	144	173	169	174	173	188
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718675.1_ASM71867v1_genomic.gbff	scheme_round_1	-	337	58	321	428	418	375
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718695.1_ASM71869v1_genomic.gbff	scheme_round_1	-	2?	2	2	106	2	119
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718705.1_ASM71870v1_genomic.gbff	scheme_round_1	-	15	16	198	224	222	225
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718715.1_ASM71871v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718755.1_ASM71875v1_genomic.gbff	scheme_round_1	-	246	300	252	314	308	288
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718775.1_ASM71877v1_genomic.gbff	scheme_round_1	-	270	325	269	341	338	312
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718785.1_ASM71878v1_genomic.gbff	scheme_round_1	-	253?	835	593	900	855	739
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718815.1_ASM71881v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718835.1_ASM71883v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718855.1_ASM71885v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718865.1_ASM71886v1_genomic.gbff	scheme_round_1	-	46	58	58	57	211	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718915.1_ASM71891v1_genomic.gbff	scheme_round_1	-	2	2	2	195	2	210
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718935.1_ASM71893v1_genomic.gbff	scheme_round_1	-	32	719	531	773	741	650
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_000718945.1_ASM71894v1_genomic.gbff	scheme_round_1	-	662	787	-	845	807	702
